# FEAT_ID     Score                   Feature Expression
0             0.220472923898926199    (ave:vdw_radius_alvarez / min:c6_gb)
1             0.220529259942751771    (min:c6_gb / min:Polarizability)
2             0.220698233216624018    (sum:specific_heat / min:Polarizability)
3             0.22087141719178302     (min:vdw_radius * min:dipole_polarizability)
4             0.220881830536363871    (ave:period * min:covalent_radius_cordero)
5             0.220960231436851978    (min:period / max:en_allen)
6             0.221401333321550736    cbrt(max:first_ion_en)
7             0.221460778356529331    (min:covalent_radius_pyykko_triple * ave:covalent_radius_cordero)
8             0.221506811704269307    (ave:first_ion_en^3)
9             0.221528495731828895    (ave:density / max:en_allen)
10            0.221550136326991609    (min:covalent_radius_pyykko_double * ave:covalent_radius_cordero)
11            0.221603434745295286    (max:en_allen / ave:boiling_point)
12            0.221707319053747548    (min:covalent_radius_cordero / min:c6_gb)
13            0.221833263722840401    (min:covalent_radius_pyykko_triple + min:covalent_radius_cordero)
14            0.221913807561295778    (min:covalent_radius_pyykko_double + min:covalent_radius_cordero)
15            0.221919514469724716    (min:vdw_radius / min:melting_point)
16            0.221974377536339001    (min:covalent_radius_pyykko * min:covalent_radius_slater)
17            0.222151370042197288    (min:covalent_radius_pyykko_double + min:covalent_radius_slater)
18            0.222265254253546957    (min:Polarizability / min:covalent_radius_pyykko_double)
19            0.222335585231528493    (min:dipole_polarizability / min:covalent_radius_pyykko_double)
20            0.222367922743892776    (min:covalent_radius_cordero * min:covalent_radius_slater)
21            0.222377442753655452    (|ave:melting_point - ave:boiling_point|)
22            0.222380212919787656    (min:covalent_radius_pyykko_triple + min:covalent_radius_slater)
23            0.222402025726280539    (min:covalent_radius_slater / min:vdw_radius_alvarez)
24            0.222417082405214017    (sum:first_ion_en / min:Polarizability)
25            0.222470003395018823    (min:covalent_radius_pyykko_double / min:Polarizability)
26            0.222635005440083661    (min:covalent_radius_pyykko_double + ave:covalent_radius_pyykko)
27            0.222940411651645132    sqrt(min:dipole_polarizability)
28            0.223227755315428628    (min:covalent_radius_pyykko_triple + ave:covalent_radius_pyykko)
29            0.223270913435174218    (min:atomic_radius_rahm / max:en_allen)
30            0.223326144248725933    (min:vdw_radius * ave:period)
31            0.223457096847560516    (ave:melting_point / max:en_allen)
32            0.223590863599403222    (min:atomic_radius_rahm * ave:period)
33            0.223665453459339386    (max:mendeleev_number / min:covalent_radius_pyykko)
34            0.223780618866660175    cbrt(min:dipole_polarizability)
35            0.223787759600687364    (min:covalent_radius_pyykko * min:covalent_radius_cordero)
36            0.223841123176537538    (min:vdw_radius_mm3 / max:en_allen)
37            0.223852476852212628    (min:covalent_radius_pyykko / min:vdw_radius_mm3)
38            0.224137051899860829    (min:covalent_radius_cordero^2)
39            0.224224866235311654    (ave:boiling_point * min:Polarizability)
40            0.224356144061623908    (ave:density / ave:first_ion_en)
41            0.224426476011141185    (1.0 / min:Polarizability)
42            0.224595870674012876    (max:mendeleev_number * max:en_allen)
43            0.224657121647274249    (min:vdw_radius_mm3 * ave:period)
44            0.224928279316570084    (min:atomic_radius_rahm^3)
45            0.225465930364324579    (max:mendeleev_number / min:covalent_radius_cordero)
46            0.225554599376467046    (1.0 / ave:covalent_radius_pyykko)
47            0.225621298142168913    (min:covalent_radius_slater / min:covalent_radius_cordero)
48            0.225823759725683443    (ave:first_ion_en / min:covalent_radius_pyykko_triple)
49            0.226145683044555845    (min:vdw_radius / min:covalent_radius_slater)
50            0.22629373477580958     (min:covalent_radius_pyykko_triple / ave:first_ion_en)
51            0.226460122010750137    ln(ave:period)
52            0.226540292229183315    (ave:covalent_radius_pyykko^2)
53            0.226594481334845305    (min:covalent_radius_pyykko_double / ave:first_ion_en)
54            0.226717112405677101    (max:first_ion_en * max:mendeleev_number)
55            0.226865151602489462    (min:covalent_radius_pyykko / min:atomic_radius_rahm)
56            0.22700400835660664     (max:mendeleev_number / min:Polarizability)
57            0.227063539749030985    (max:mendeleev_number * ave:boiling_point)
58            0.227286473168992559    sqrt(ave:melting_point)
59            0.227445020709784979    sqrt(min:Polarizability)
60            0.227523877400937657    (max:first_ion_en / min:c6_gb)
61            0.227814924963194804    sqrt(min:c6_gb)
62            0.227826558663744294    (min:vdw_radius / min:covalent_radius_cordero)
63            0.227880023579405094    (min:period / max:first_ion_en)
64            0.227989488436900478    (min:vdw_radius_mm3 * ave:melting_point)
65            0.228001339111302603    (min:covalent_radius_cordero / min:covalent_radius_slater)
66            0.228122017728590643    (sum:specific_heat / ave:density)
67            0.228178971050390533    (ave:first_ion_en / min:Polarizability)
68            0.228427689425092478    (ave:melting_point * min:dipole_polarizability)
69            0.228552723126568852    (1.0 / min:vdw_radius)
70            0.228777655082898462    (min:covalent_radius_cordero / min:vdw_radius)
71            0.229106846831040017    (ave:period * ave:covalent_radius_cordero)
72            0.229319588987623307    (ave:vdw_radius_alvarez / max:en_allen)
73            0.229822400674154714    (max:en_allen / min:c6_gb)
74            0.229882083484677369    (min:atomic_radius_rahm^2)
75            0.230425145271257265    (min:covalent_radius_pyykko_double + min:vdw_radius_alvarez)
76            0.230428325658351002    (ave:first_ion_en / min:covalent_radius_pyykko_double)
77            0.230446765537645509    (1.0 / max:first_ion_en)
78            0.230454190336645215    (ave:first_ion_en * max:first_ion_en)
79            0.230462526636291104    (min:atomic_radius_rahm * min:covalent_radius_pyykko)
80            0.230592767877770305    (max:en_allen / min:atomic_radius_rahm)
81            0.230782239938319172    (min:covalent_radius_pyykko_triple + min:vdw_radius_alvarez)
82            0.2309614659797109      (min:dipole_polarizability / min:c6_gb)
83            0.23106076624089561     (min:vdw_radius * ave:melting_point)
84            0.231404625896627081    cbrt(min:Polarizability)
85            0.231551845630952463    (min:Polarizability / min:c6_gb)
86            0.231759383325551488    (ave:melting_point + min:melting_point)
87            0.231769538360439065    (min:covalent_radius_slater / max:en_allen)
88            0.231819032526879076    (min:covalent_radius_slater / min:vdw_radius)
89            0.231893581327772408    (min:covalent_radius_pyykko / max:en_allen)
90            0.232143475950878198    (ave:covalent_radius_pyykko * ave:covalent_radius_slater)
91            0.232180534907469843    (min:covalent_radius_pyykko_triple + min:vdw_radius)
92            0.232359980244599307    (max:mendeleev_number^2)
93            0.232614325013194123    (ave:covalent_radius_slater^2)
94            0.232725897152421507    sqrt(ave:density)
95            0.23283129456092122     (ave:covalent_radius_pyykko / max:en_allen)
96            0.232903205413910658    (ave:vdw_radius_alvarez * ave:melting_point)
97            0.232984806139580142    (min:covalent_radius_pyykko_double + min:vdw_radius)
98            0.233095311993773951    (max:mendeleev_number / min:c6_gb)
99            0.233127555209567155    ave:covalent_radius_pyykko
100           0.23340353152893295     (ave:vdw_radius_alvarez * ave:period)
101           0.233528684025412769    (1.0 / min:c6_gb)
102           0.233644268041820591    (max:first_ion_en / min:covalent_radius_slater)
103           0.233656012522865719    (min:covalent_radius_cordero / min:vdw_radius_mm3)
104           0.23378498838068168     (max:en_allen / min:covalent_radius_slater)
105           0.23393879846406529     (min:atomic_radius_rahm * ave:melting_point)
106           0.23394126839744056     (max:en_allen / min:vdw_radius_mm3)
107           0.234076951209124418    cbrt(ave:covalent_radius_pyykko)
108           0.234131973255281789    sqrt(ave:covalent_radius_pyykko)
109           0.234148890561884898    min:atomic_radius_rahm
110           0.234217512808143374    (min:atomic_radius_rahm * min:covalent_radius_slater)
111           0.234330036625918531    (min:vdw_radius_mm3 * min:covalent_radius_pyykko)
112           0.234388215205613315    (min:covalent_radius_pyykko_double + ave:covalent_radius_slater)
113           0.234756948590177456    cbrt(ave:melting_point)
