# c0 + a0 * (min:gs_volume_per * min:fusion_enthalpy) + a1 * (ave:gs_volume_per * ave:atomic_number)
# Property Label: $Volume$; Unit of the Property: AA^3
# RMSE: 10.6833792329447; Max AE: 23.0152257392837
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.141837986220805e+00,  4.239771088809563e-02,  5.291406267759739e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; KJ * cm^3 * mol^-2;                               7|4|mult; (min:gs_volume_per * min:fusion_enthalpy); $\left(min:gs_{volume, per} min:fusion_{enthalpy}\right)$; (min:gs_volume_per .* min:fusion_enthalpy); min:gs_volume_per,min:fusion_enthalpy
# 1;  1; cm^3 * mol^-1;                                    22|20|mult; (ave:gs_volume_per * ave:atomic_number); $\left(ave:gs_{volume, per} ave:atomic_{number}\right)$; (ave:gs_volume_per .* ave:atomic_number); ave:gs_volume_per,ave:atomic_number
# Number of Samples Per Task
# Task, n_samples               
# all , 103                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
64          ,  9.806170819706536e+01,  9.117131928102903e+01,  2.475412500000000e+00,  8.356756965696001e+02
27          ,  9.195581102005920e+01,  7.855380183282720e+01,  2.003100000000000e+00,  5.507968000128001e+02
69          ,  7.310044637476960e+01,  7.091247634983554e+01,  2.475412500000000e+00,  3.578470000000000e+02
125         ,  2.012029980198630e+02,  1.981399468464743e+02,  5.893290000000000e+01,  1.838166700000000e+03
73          ,  1.013508525385564e+02,  9.331906874647058e+01,  2.475412500000000e+00,  8.863329000000001e+02
119         ,  1.887146035400442e+02,  1.804053613587243e+02,  7.763200000000001e+01,  9.162790000000001e+02
55          ,  1.465164071687489e+02,  1.506649439624168e+02,  3.155790000000000e+01,  1.455665200000000e+03
45          ,  6.922252251530169e+01,  7.413755998304468e+01,  2.475412500000000e+00,  4.339144000000000e+02
9           ,  7.063457799019668e+01,  7.091465983194628e+01,  2.475412500000000e+00,  3.578985000000000e+02
26          ,  5.966202570927710e+01,  7.193103065881293e+01,  2.003100000000000e+00,  3.945909333448000e+02
31          ,  8.459240483249847e+01,  7.476220969733008e+01,  2.475412500000000e+00,  4.486475000000000e+02
98          ,  1.892571838929967e+02,  1.817969991641782e+02,  4.808044999999999e+01,  1.744972800000000e+03
36          ,  1.804786609572536e+02,  1.700981621126332e+02,  5.038095000000000e+01,  1.407085800000000e+03
10          ,  1.071503545301096e+02,  9.182862385768155e+01,  2.475412500000000e+00,  8.511790000000001e+02
93          ,  1.586721939022781e+02,  1.485419024453409e+02,  5.038095000000000e+01,  8.986560000000001e+02
42          ,  1.922420330482679e+02,  1.971324947536750e+02,  6.161320000000000e+01,  1.742220000000000e+03
118         ,  5.345461156622450e+01,  6.420154921054299e+01,  2.003100000000000e+00,  2.122820000000000e+02
127         ,  1.258768321724361e+02,  1.452365328776799e+02,  3.820620000000000e+01,  1.148580400000000e+03
96          ,  9.458888504929534e+01,  8.125707987850950e+01,  2.003100000000000e+00,  6.145568000000001e+02
60          ,  6.700355961656858e+01,  7.209683397351466e+01,  2.003100000000000e+00,  3.985016000112000e+02
0           ,  1.324521624992106e+02,  1.287815880364660e+02,  3.813054999999999e+01,  7.625085000155999e+02
84          ,  1.874396857101914e+02,  1.806793615079960e+02,  5.119977500000000e+01,  1.634603600000000e+03
28          ,  9.362157646373184e+01,  8.320440797067324e+01,  2.475412500000000e+00,  6.477666999876001e+02
40          ,  1.876581343779474e+02,  1.794715431242580e+02,  5.312940000000000e+01,  1.554147900000000e+03
86          ,  6.540869502383295e+01,  7.852143259393424e+01,  2.003100000000000e+00,  5.500333333488001e+02
