# c0 + a0 * (ave:covalent_radius_cordero / ave:gs_est_fcc_latcnt)
# Property Label: $bandgap$; Unit of the Property: eV
# RMSE: 1.2411401184941; Max AE: 4.89328849178061
# Coefficients
# Task   a0                      c0
# all , -2.634006208248936e-01,  8.304014842547074e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; AA^-1 * pm;                                       12|30|div; (ave:covalent_radius_cordero / ave:gs_est_fcc_latcnt); $\left(\frac{ ave:covalent_{radius, cordero} }{ ave:gs_{est, fcc, latcnt} } \right)$; (ave:covalent_radius_cordero ./ ave:gs_est_fcc_latcnt); ave:covalent_radius_cordero,ave:gs_est_fcc_latcnt
# Number of Samples Per Task
# Task, n_mats_train            
# all , 1353                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
5613        ,  3.984599999999999e+00,  1.220049273486577e+00,  2.689426299328981e+01
3256        ,  1.546800000000000e+00,  1.478837420520888e+00,  2.591177424203379e+01
3559        ,  4.266400000000000e+00,  3.259397765272504e+00,  1.915187998219711e+01
5115        ,  2.619500000000000e+00,  2.221583269796700e+00,  2.309194091381402e+01
4072        ,  9.394999999999998e-01,  9.944775319892634e-01,  2.775064571855025e+01
3064        ,  0.000000000000000e+00,  1.556432652475406e+00,  2.561718407853488e+01
4062        ,  5.457999999999998e-01,  2.618169951550237e+00,  2.158630026455684e+01
5382        ,  5.297999999999998e-01,  2.334827895237955e+00,  2.266200788978923e+01
4157        ,  1.256900000000000e+00,  1.571512609017060e+00,  2.555993304968602e+01
3682        ,  3.169300000000000e+00,  1.390790932759694e+00,  2.624604258007133e+01
5228        ,  8.589000000000000e-01,  9.005942453532070e-01,  2.810707345339021e+01
5154        ,  1.082900000000000e+00,  1.199470131693171e+00,  2.697239166940666e+01
3743        ,  0.000000000000000e+00, -3.590302149084422e-01,  3.288923553150860e+01
3373        ,  0.000000000000000e+00,  1.050286272079071e+00,  2.753876793361933e+01
3489        ,  2.194900000000000e+00,  1.547995167427714e+00,  2.564921697588064e+01
5800        ,  5.573999999999995e-01,  1.841098202405995e+00,  2.453645181207666e+01
5846        ,  0.000000000000000e+00,  1.608802291406207e+00,  2.541836283518779e+01
4747        ,  3.408700000000000e+00,  1.343294656978129e+00,  2.642636210867692e+01
3114        ,  0.000000000000000e+00, -6.029666448442806e-01,  3.381533976456584e+01
3084        ,  8.620000000000028e-02,  1.302844721812924e+00,  2.657993021735687e+01
5005        ,  1.334700000000000e+00,  2.327834565973447e+00,  2.268855805220952e+01
5413        ,  7.898000000000001e-01,  1.045715762394668e+00,  2.755611986570699e+01
3108        ,  0.000000000000000e+00,  1.034402507269000e+00,  2.759907061916474e+01
3544        ,  0.000000000000000e+00,  1.370423609865489e+00,  2.632336708610484e+01
5200        ,  8.647000000000000e-01,  1.066348602171146e+00,  2.747778732529057e+01
3333        ,  0.000000000000000e+00, -5.302395866163369e-01,  3.353923161417431e+01
3097        ,  9.430000000000005e-02,  1.693001538618779e+00,  2.509870053921869e+01
3253        ,  0.000000000000000e+00, -9.539313624367693e-01,  3.514777670603306e+01
3838        ,  1.593100000000000e+00,  1.315361579933988e+00,  2.653240998721518e+01
4958        ,  3.220400000000000e+00,  2.163737810952676e+00,  2.331155109796191e+01
5515        ,  0.000000000000000e+00,  1.724073416067891e+00,  2.498073621038832e+01
5434        ,  3.770000000000007e-02,  1.264499097602435e+00,  2.672550931314792e+01
3488        ,  3.973200000000000e+00,  2.228135076691495e+00,  2.306706699030436e+01
3663        ,  0.000000000000000e+00,  1.588224477242089e+00,  2.549648647096236e+01
5381        ,  2.504600000000000e+00,  1.347245129550198e+00,  2.641136414641055e+01
5535        ,  1.533700000000000e+00,  1.261365447434063e+00,  2.673740621057572e+01
4712        ,  1.100500000000000e+00,  9.578740050250856e-01,  2.788961094516796e+01
3060        ,  3.200900000000000e+00,  3.359292953315170e+00,  1.877262807409672e+01
4962        ,  1.660300000000000e+00,  1.676450311022888e+00,  2.516153724607252e+01
4370        ,  8.121000000000000e-01,  1.462294210547440e+00,  2.597458050999792e+01
3971        ,  0.000000000000000e+00,  7.822206397384375e-01,  2.855647864174572e+01
3352        ,  2.475100000000000e+00,  9.269841848266469e-01,  2.800688409396199e+01
3112        ,  0.000000000000000e+00, -2.638920981032146e-01,  3.252804383610833e+01
5366        ,  4.962000000000000e-01,  1.456849635942362e+00,  2.599525082804055e+01
3150        ,  0.000000000000000e+00, -1.316750484406269e+00,  3.652521887315194e+01
5554        ,  1.662000000000000e+00,  1.071716944867366e+00,  2.745740642155766e+01
4752        ,  7.246999999999995e-01,  2.989123385174270e+00,  2.017797619735337e+01
3583        ,  1.527200000000000e+00,  4.019046193691648e-01,  3.000034775328476e+01
5595        ,  1.449800000000000e+00,  1.196663346014855e+00,  2.698304762636502e+01
4793        ,  0.000000000000000e+00,  8.818654726196511e-01,  2.817817720658146e+01
4159        ,  1.161400000000000e+00,  1.440581555677683e+00,  2.605701256654266e+01
4597        ,  2.728600000000000e+00,  1.270298915301835e+00,  2.670349031531399e+01
3722        ,  0.000000000000000e+00,  7.045745233921362e-01,  2.885126198774975e+01
4850        ,  2.079800000000000e+00,  5.030170201461599e-01,  2.961647469915019e+01
3593        ,  0.000000000000000e+00,  8.795465502749270e-01,  2.818698099124021e+01
3846        ,  4.541999999999993e-01,  2.972973176392664e+00,  2.023929043697448e+01
5476        ,  0.000000000000000e+00,  5.615684113810412e-01,  2.939418444390510e+01
3675        ,  1.858500000000000e+00,  1.460330984666963e+00,  2.598203389364724e+01
5231        ,  0.000000000000000e+00,  1.330297003997432e+00,  2.647570767566910e+01
3474        ,  3.947700000000000e+00,  1.510535354111474e+00,  2.579143309214842e+01
5899        ,  9.491000000000001e-01,  1.729684988936162e+00,  2.495943188372919e+01
3267        ,  2.079300000000000e+00,  1.356666910226949e+00,  2.637559437241669e+01
5321        ,  2.269500000000000e+00,  1.612289814416331e+00,  2.540512246013020e+01
5703        ,  3.516900000000001e+00,  2.362333410209873e+00,  2.255758324991640e+01
5777        ,  6.503000000000001e-01,  1.313808564891487e+00,  2.653830600612978e+01
3819        ,  0.000000000000000e+00,  9.023099642278951e-01,  2.810055972965898e+01
3901        ,  0.000000000000000e+00,  1.179921932345248e+00,  2.704660637431777e+01
5153        ,  0.000000000000000e+00,  9.799889866042308e-01,  2.780565145596901e+01
4272        ,  2.407300000000000e+00,  2.254651910206377e+00,  2.296639587786796e+01
5282        ,  3.805300000000000e+00,  1.896433437615024e+00,  2.432637168760416e+01
4392        ,  4.559800000000000e+00,  3.334175586611080e+00,  1.886798611321383e+01
4170        ,  6.400000000000183e-03,  1.204739288190456e+00,  2.695238732590594e+01
3289        ,  0.000000000000000e+00, -6.194531803127146e-01,  3.387793086787001e+01
3862        ,  0.000000000000000e+00,  1.423146853066254e+00,  2.612320338476028e+01
5448        ,  2.388400000000000e+00,  2.017698452854479e+00,  2.386598926762470e+01
4739        ,  2.321700000000000e+00,  2.200401122450908e+00,  2.317235889946438e+01
5274        ,  2.598400000000000e+00,  3.881469078365328e+00,  1.679018732124331e+01
4387        ,  2.526700000000000e+00,  1.948315163140316e+00,  2.412940280665462e+01
4921        ,  3.986700000000000e+00,  2.456576161042878e+00,  2.219979080987634e+01
5468        ,  2.496000000000000e+00,  1.601063394405200e+00,  2.544774354422626e+01
5848        ,  0.000000000000000e+00,  1.924125364897755e+00,  2.422123933371673e+01
5616        ,  2.823800000000000e+00,  1.743161990853753e+00,  2.490826646932969e+01
3192        ,  1.573799999999999e+00,  1.958032153580181e+00,  2.409251226930724e+01
3475        ,  0.000000000000000e+00,  1.469380487773308e-01,  3.096832789620680e+01
4813        ,  4.401000000000000e+00,  1.737890705075529e+00,  2.492827889664180e+01
