# c0 + a0 * ((ave:atomic_number / ave:heat_capacity_mass) / (ave:covalent_radius_slater - ave:covalent_radius_pyykko_triple)) + a1 * ((ave:covalent_radius_pyykko_triple / ave:covalent_radius_pyykko) * (ave:gs_volume_per + min:gs_volume_per))
# Property Label: $Volume$; Unit of the Property: AA^3
# RMSE: 9.39816500509184; Max AE: 27.6252146661399
# Coefficients
# Task   a0                      a1                      c0
# all ,  4.709964513548219e+00,  3.035363456294646e+00, -1.109644986208385e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; J^-1 * K * g * pm^-1;                             19|23|div|22|18|sub|div; ((ave:atomic_number / ave:heat_capacity_mass) / (ave:covalent_radius_slater - ave:covalent_radius_pyykko_triple)); $\left(\frac{ \left(\frac{ ave:atomic_{number} }{ ave:heat_{capacity, mass} } \right) }{ \left(ave:covalent_{radius, slater} - ave:covalent_{radius, pyykko, triple}\right) } \right)$; ((ave:atomic_number ./ ave:heat_capacity_mass) ./ (ave:covalent_radius_slater - ave:covalent_radius_pyykko_triple)); ave:atomic_number,ave:heat_capacity_mass,ave:covalent_radius_slater,ave:covalent_radius_pyykko_triple
# 1;  2; cm^3 * mol^-1;                                    18|27|div|21|7|add|mult; ((ave:covalent_radius_pyykko_triple / ave:covalent_radius_pyykko) * (ave:gs_volume_per + min:gs_volume_per)); $\left(\left(\frac{ ave:covalent_{radius, pyykko, triple} }{ ave:covalent_{radius, pyykko} } \right) \left(ave:gs_{volume, per} + min:gs_{volume, per}\right)\right)$; ((ave:covalent_radius_pyykko_triple ./ ave:covalent_radius_pyykko) .* (ave:gs_volume_per + min:gs_volume_per)); ave:covalent_radius_pyykko_triple,ave:covalent_radius_pyykko,ave:gs_volume_per,min:gs_volume_per
# Number of Samples Per Task
# Task, n_samples               
# all , 103                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
64          ,  9.806170819706536e+01,  8.955586861036147e+01,  2.015469233334604e+00,  3.003249239106677e+01
27          ,  9.195581102005920e+01,  8.729825270680540e+01,  1.084992337914218e+00,  3.073253944808195e+01
69          ,  7.310044637476960e+01,  6.754478151461981e+01,  3.183654074602044e+00,  2.096827433628318e+01
125         ,  2.012029980198630e+02,  1.918797477580374e+02,  3.913567967309072e+00,  6.079780363370847e+01
73          ,  1.013508525385564e+02,  1.056905937683184e+02,  2.081319647841155e+00,  3.524589509235190e+01
119         ,  1.887146035400442e+02,  1.988417199802678e+02,  1.386364924075184e+01,  4.765191252144083e+01
55          ,  1.465164071687489e+02,  1.447788100628420e+02,  3.385234881309151e+00,  4.610022021374396e+01
45          ,  6.922252251530169e+01,  8.488443539211681e+01,  9.132417265418319e-01,  3.020381264055045e+01
9           ,  7.063457799019668e+01,  6.708446842275367e+01,  3.190885884466295e+00,  2.080540268456376e+01
26          ,  5.966202570927710e+01,  6.904486331783453e+01,  6.609886295577194e-01,  2.537688856703606e+01
31          ,  8.459240483249847e+01,  8.328664548302227e+01,  5.060596562712220e+00,  2.324198275862069e+01
98          ,  1.892571838929967e+02,  1.845953947072892e+02,  3.643936446676343e+00,  5.881636113318632e+01
36          ,  1.804786609572536e+02,  1.725674441377965e+02,  3.448380545517089e+00,  5.515719827689492e+01
10          ,  1.071503545301096e+02,  9.587420671004359e+01,  1.959105800917879e+00,  3.220152682830143e+01
93          ,  1.586721939022781e+02,  1.555583916441558e+02,  2.248790022956032e+00,  5.141496975462904e+01
42          ,  1.922420330482679e+02,  1.952869325488686e+02,  2.307283938027286e+00,  6.441276629812111e+01
118         ,  5.345461156622450e+01,  5.391546439159687e+01,  8.576329331046311e-01,  2.008737815126050e+01
127         ,  1.258768321724361e+02,  1.444556526338407e+02,  3.122693465054223e+00,  4.640114079147640e+01
96          ,  9.458888504929534e+01,  8.542925519250903e+01,  3.356389035229339e+00,  2.659227896995708e+01
60          ,  6.700355961656858e+01,  7.005586859046147e+01,  8.377874871143458e-01,  2.543562582537974e+01
0           ,  1.324521624992106e+02,  1.301271237074773e+02,  1.899893088912867e+00,  4.357802498641069e+01
84          ,  1.874396857101914e+02,  1.816323897109943e+02,  3.870448044006767e+00,  5.748872223930977e+01
28          ,  9.362157646373184e+01,  9.080426045655776e+01,  7.033304997487176e-01,  3.247981668194630e+01
40          ,  1.876581343779474e+02,  1.831162489041631e+02,  4.015489167750398e+00,  5.775251952713396e+01
