# FEAT_ID     Score                   Feature Expression
0             0.783758551467071851    (min:covalent_radius_cordero / min:boiling_point)
1             0.783766523515687652    (min:Polarizability / min:covalent_radius_slater)
2             0.784772334361329982    (max:mendeleev_number * min:c6_gb)
3             0.784833130103433807    (min:atomic_radius_rahm / max:en_allen)
4             0.7852208999232555      (min:gs_volume_per * min:atomic_number)
5             0.785477752144513874    (min:dipole_polarizability / max:mendeleev_number)
6             0.785531077313693427    (min:vdw_radius_mm3 * min:melting_point)
7             0.785579591601171412    (ave:atomic_number * ave:covalent_radius_pyykko_triple)
8             0.785628586888619584    (max:mendeleev_number * min:melting_point)
9             0.785895898806145632    cbrt(min:boiling_point)
10            0.786002059750658399    (ave:covalent_radius_slater * ave:atomic_number)
11            0.786279752098864693    (min:vdw_radius_alvarez / min:boiling_point)
12            0.786490541159769241    (min:vdw_radius - min:covalent_radius_slater)
13            0.786674455809128981    (1.0 / ave:covalent_radius_pyykko)
14            0.786717138459110732    (min:gs_volume_per * min:boiling_point)
15            0.786871007945003198    (min:dipole_polarizability^2)
16            0.787102238300191548    (min:vdw_radius - min:covalent_radius_pyykko)
17            0.787518314465252889    (max:en_ghosh * min:gs_volume_per)
18            0.787625259828473312    (min:c6_gb / ave:covalent_radius_pyykko_triple)
19            0.788350125567379489    (min:vdw_radius_alvarez / min:melting_point)
20            0.788449746822923014    (min:atomic_radius_rahm / min:melting_point)
21            0.788503802540026277    (min:period / min:vdw_radius)
22            0.788640419862175035    sqrt(min:covalent_radius_cordero)
23            0.78868719805123455     (min:vdw_radius / min:boiling_point)
24            0.789019198321033954    (min:vdw_radius * min:melting_point)
25            0.789442989163447129    (min:period * min:melting_point)
26            0.789457404129610185    (min:covalent_radius_cordero / min:vdw_radius_mm3)
27            0.789639261139036264    sqrt(min:covalent_radius_slater)
28            0.789821685890626846    (min:vdw_radius_mm3 + min:vdw_radius_alvarez)
29            0.790196104770803265    (min:period^2)
30            0.790214921206993992    cbrt(min:vdw_radius_alvarez)
31            0.790229020785889524    (min:vdw_radius_mm3 / min:melting_point)
32            0.790328740315955347    (min:c6_gb / ave:covalent_radius_pyykko)
33            0.790451394713997613    (min:Polarizability / max:en_ghosh)
34            0.790691759931565485    (min:vdw_radius_alvarez * min:melting_point)
35            0.790911040701097745    (min:gs_volume_per / min:atomic_radius_rahm)
