# FEAT_ID     Score                   Feature Expression
0             0.806562691874126436    (1.0 / min:vdw_radius)
1             0.806647727536819459    (min:vdw_radius * min:melting_point)
2             0.806894178948794116    (min:Polarizability / min:covalent_radius_cordero)
3             0.806897739958100213    (min:vdw_radius_alvarez * min:melting_point)
4             0.80703225187957317     (min:vdw_radius_mm3^2)
5             0.807393211860377269    (max:en_ghosh * ave:heat_capacity_mass)
6             0.807408411539388804    (min:c6_gb / max:mendeleev_number)
7             0.807630732400952955    (ave:atomic_number * min:melting_point)
8             0.807683442680067976    (min:gs_volume_per * min:Polarizability)
9             0.808061844403721752    (min:gs_volume_per * min:atomic_number)
10            0.808438211289409847    (min:vdw_radius_mm3 - min:covalent_radius_slater)
11            0.808598763324456016    (min:vdw_radius_mm3 + min:vdw_radius_alvarez)
12            0.808619154593636758    (min:atomic_radius_rahm * min:melting_point)
13            0.808912616779103311    min:vdw_radius_alvarez
14            0.808999160361929204    (ave:heat_capacity_mass / min:vdw_radius_alvarez)
15            0.809382609527731445    (min:vdw_radius_alvarez / min:atomic_weight)
16            0.809530393454888753    sqrt(min:melting_point)
17            0.809759626180860503    (ave:gs_volume_per^2)
18            0.809809896988019196    (min:vdw_radius_mm3 + min:atomic_radius_rahm)
19            0.80981718561112348     (ave:atomic_number * ave:covalent_radius_pyykko_triple)
20            0.809969258231816869    (1.0 / min:covalent_radius_pyykko_triple)
21            0.809993141045071252    (min:vdw_radius_mm3 + min:covalent_radius_cordero)
22            0.810227845549888581    cbrt(min:melting_point)
23            0.810293570739856417    sqrt(min:atomic_number)
24            0.810399954472412087    (min:vdw_radius + min:vdw_radius_mm3)
25            0.810455668569196264    (max:mendeleev_number / ave:covalent_radius_pyykko)
26            0.810458396046240259    (min:vdw_radius_mm3 + min:covalent_radius_slater)
27            0.810525412111818055    (min:vdw_radius_mm3 / min:covalent_radius_pyykko_double)
28            0.810538669889608099    (min:vdw_radius / min:gs_volume_per)
29            0.810585404839660906    (ave:heat_capacity_mass / min:atomic_weight)
30            0.810621674686072491    cbrt(min:atomic_radius_rahm)
31            0.810981679523875676    min:c6_gb
32            0.811020587404067017    (max:en_ghosh / ave:covalent_radius_pyykko_triple)
33            0.811491789310801126    (ave:atomic_number * min:period)
34            0.811676921201280099    (max:en_ghosh * min:period)
35            0.811752699431879332    (1.0 / ave:covalent_radius_slater)
36            0.811819799879094584    (min:vdw_radius - min:covalent_radius_pyykko)
37            0.811940495909876714    (min:vdw_radius_alvarez * max:mendeleev_number)
38            0.812060911127131524    (min:period * min:Polarizability)
39            0.812375136090067618    (ave:covalent_radius_slater * min:dipole_polarizability)
40            0.812376078299707594    (ave:atomic_number * min:fusion_enthalpy)
41            0.812624099337085792    (min:Polarizability / min:covalent_radius_slater)
42            0.812816070398495794    (max:mendeleev_number / ave:covalent_radius_slater)
43            0.8130670388342498      (max:en_ghosh * min:covalent_radius_cordero)
44            0.813268843200267599    (ave:heat_capacity_mass / min:vdw_radius)
45            0.813313985101581371    sqrt(min:atomic_radius_rahm)
46            0.813850825026430025    (ave:covalent_radius_pyykko_triple / min:vdw_radius)
47            0.814021743931895303    (min:atomic_radius_rahm / max:mendeleev_number)
48            0.814225973347259435    (min:vdw_radius / min:covalent_radius_pyykko_triple)
49            0.814271500152699002    (ave:heat_capacity_mass / min:vdw_radius_mm3)
50            0.814401721672027068    (min:vdw_radius_mm3 / min:covalent_radius_pyykko_triple)
51            0.814419284749989147    (max:mendeleev_number * min:c6_gb)
52            0.814430246129246083    cbrt(ave:heat_capacity_mass)
53            0.814434159108643918    (min:vdw_radius / min:atomic_weight)
54            0.815416286373572552    (ave:covalent_radius_pyykko * ave:atomic_number)
55            0.81565007100352771     (ave:covalent_radius_pyykko^6)
56            0.815919587665516644    (ave:heat_capacity_mass / min:atomic_radius_rahm)
57            0.816090353171026406    (ave:gs_volume_per * min:Polarizability)
58            0.816152553387720192    (min:Polarizability / max:en_allen)
