# FEAT_ID     Score                   Feature Expression
0             0.902810223783267141    ((min:vdw_radius_alvarez * mp_bandgap) * (max:mendeleev_number^3))
1             0.902811110425634333    ((min:vdw_radius * mp_bandgap) / sqrt(ave:covalent_radius_cordero))
2             0.902816379349846154    ((min:vdw_radius_alvarez * mp_bandgap) / (min:atomic_radius_rahm + min:covalent_radius_pyykko_triple))
3             0.902819697423783984    ((max:first_ion_en * mp_bandgap) / (ave:first_ion_en + max:en_allen))
4             0.902827756558784111    ((mp_bandgap / min:vdw_radius_alvarez) * (min:vdw_radius_alvarez + ave:covalent_radius_cordero))
5             0.902832652835654947    ((ave:covalent_radius_slater + min:covalent_radius_pyykko) * (mp_bandgap / ave:covalent_radius_slater))
6             0.90283917153655957     ((ave:covalent_radius_cordero + min:covalent_radius_pyykko) * (mp_bandgap / ave:covalent_radius_cordero))
7             0.90285457939069913     ((max:mendeleev_number * mp_bandgap) / sqrt(max:en_allen))
8             0.902875242308186388    ((min:vdw_radius_alvarez * mp_bandgap) / (min:covalent_radius_pyykko_double + min:vdw_radius_alvarez))
9             0.902879253758959166    ((mp_bandgap / ave:vdw_radius_alvarez) * (max:mendeleev_number * min:vdw_radius))
10            0.902881657003092197    ((min:atomic_radius_rahm * mp_bandgap) / cbrt(min:vdw_radius_alvarez))
11            0.90288436657080251     ((ave:vdw_radius_alvarez * mp_bandgap) / sqrt(min:vdw_radius_mm3))
12            0.902887753932288928    ((min:vdw_radius_alvarez * mp_bandgap) / cbrt(min:covalent_radius_pyykko_double))
13            0.902888783698079012    (cbrt(min:covalent_radius_slater) * (mp_bandgap / min:vdw_radius))
14            0.902902244871859105    ((mp_bandgap / min:covalent_radius_slater) * (min:vdw_radius^3))
15            0.902908616915026552    ((max:mendeleev_number * mp_bandgap) / ln(max:mendeleev_number))
16            0.902910041132857444    ((ave:covalent_radius_cordero * mp_bandgap) / (max:mendeleev_number * ave:covalent_radius_slater))
17            0.902927295229312254    ((mp_bandgap / max:mendeleev_number) / cbrt(min:vdw_radius_mm3))
18            0.902936340523049608    ((ave:covalent_radius_cordero * mp_bandgap) / (ave:vdw_radius_alvarez + ave:covalent_radius_cordero))
19            0.902958225384382751    (sqrt(ave:first_ion_en) * (ave:vdw_radius_alvarez * mp_bandgap))
20            0.902960546649305584    ((mp_bandgap / ave:covalent_radius_pyykko) * (ave:vdw_radius_alvarez^2))
21            0.90299296609563684     ((mp_bandgap / min:atomic_radius_rahm) * (ave:vdw_radius_alvarez + min:atomic_radius_rahm))
22            0.903000754178895138    ((ave:first_ion_en / min:period) - (max:mendeleev_number * mp_bandgap))
23            0.90300797874541372     ((ave:covalent_radius_cordero * mp_bandgap) * (max:mendeleev_number / ave:covalent_radius_pyykko))
24            0.903016961120603145    ((mp_bandgap / min:vdw_radius_alvarez) * cbrt(min:covalent_radius_pyykko))
25            0.903021461213161958    ((mp_bandgap / ave:covalent_radius_slater) * (ave:vdw_radius_alvarez * ave:covalent_radius_cordero))
26            0.903024006321253014    ((sum:first_ion_en * mp_bandgap) / (sum:first_ion_en + mp_bandgap))
27            0.903027093045030926    ((min:vdw_radius_alvarez * mp_bandgap) / sqrt(ave:covalent_radius_cordero))
28            0.903032453803330748    ((mp_bandgap / min:atomic_radius_rahm) * (min:atomic_radius_rahm + min:covalent_radius_pyykko_double))
29            0.903041034984141122    ((max:mendeleev_number * mp_bandgap) - (max:first_ion_en / min:period))
30            0.903048703773429162    ((min:vdw_radius * mp_bandgap) / (min:covalent_radius_pyykko_double + min:vdw_radius))
31            0.903055264280645864    ((mp_bandgap / max:mendeleev_number) * (min:vdw_radius - min:covalent_radius_pyykko))
32            0.903059176524329321    ((min:atomic_radius_rahm * max:mendeleev_number) * (max:mendeleev_number * mp_bandgap))
33            0.90309121814383464     ((ave:covalent_radius_pyykko * mp_bandgap) / (ave:vdw_radius_alvarez + ave:covalent_radius_pyykko))
34            0.903101265162860933    ((min:atomic_radius_rahm * mp_bandgap) / (min:vdw_radius_mm3 + ave:vdw_radius_alvarez))
35            0.90312988122938731     ((mp_bandgap / min:vdw_radius_alvarez) * (ave:vdw_radius_alvarez + min:covalent_radius_pyykko))
36            0.903131964026157807    ((min:vdw_radius_alvarez / min:covalent_radius_slater) * (min:covalent_radius_cordero * mp_bandgap))
37            0.903132460000154125    ((min:vdw_radius_mm3 * mp_bandgap) * (max:mendeleev_number + ave:period))
38            0.903150498359230891    ((min:atomic_radius_rahm * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko_double))
39            0.903156538246672191    ((min:vdw_radius * mp_bandgap) / (min:atomic_radius_rahm + min:covalent_radius_pyykko))
40            0.90317632759883737     (cbrt(ave:covalent_radius_slater) * mp_bandgap)
41            0.903192407007048059    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_cordero))
42            0.903220903987975055    ((mp_bandgap / min:vdw_radius_mm3) * (min:atomic_radius_rahm + min:covalent_radius_cordero))
43            0.903226535999260838    ((ave:vdw_radius_alvarez * mp_bandgap) / cbrt(min:atomic_radius_rahm))
44            0.903227260057665959    ((mp_bandgap / min:vdw_radius_mm3) * sqrt(min:vdw_radius))
45            0.90322874712978285     ((mp_bandgap / ave:vdw_radius_alvarez) * (min:vdw_radius + ave:covalent_radius_slater))
46            0.90323034156424975     ((ave:covalent_radius_slater + ave:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_slater))
47            0.903231019057128326    ((mp_bandgap / min:vdw_radius) * (min:vdw_radius_alvarez + min:covalent_radius_pyykko))
48            0.903238134318744113    ((mp_bandgap / min:vdw_radius_mm3) * (ave:vdw_radius_alvarez + min:covalent_radius_cordero))
49            0.903239983959965298    ((max:en_allen * ave:period) + (max:mendeleev_number * mp_bandgap))
50            0.903241063524388488    ((ave:vdw_radius_alvarez * mp_bandgap) / (ave:vdw_radius_alvarez + min:atomic_radius_rahm))
51            0.903244047395616811    ((min:vdw_radius_alvarez * mp_bandgap) / cbrt(ave:covalent_radius_pyykko))
52            0.903244615340987766    ((min:vdw_radius_alvarez * mp_bandgap) / cbrt(ave:covalent_radius_slater))
53            0.903249558740749858    ((min:vdw_radius_alvarez * mp_bandgap) / ave:vdw_radius_alvarez)
54            0.903252124063735895    ((mp_bandgap / min:vdw_radius_mm3) * (min:vdw_radius_alvarez + ave:covalent_radius_pyykko))
55            0.903261917140652182    ((ave:covalent_radius_cordero * mp_bandgap) / (ave:covalent_radius_slater + ave:covalent_radius_cordero))
56            0.903262414667992175    ((|mp_bandgap|) * (ave:vdw_radius_alvarez - ave:covalent_radius_pyykko))
57            0.903293014861353716    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius + ave:covalent_radius_pyykko))
58            0.903293243655456712    ((mp_bandgap / ave:vdw_radius_alvarez) * (min:vdw_radius + min:vdw_radius_alvarez))
59            0.903294391684830278    ((mp_bandgap / ave:vdw_radius_alvarez) * (ave:vdw_radius_alvarez + min:covalent_radius_slater))
