2dm_id (unitless),exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity
5520,0.6929230853680028,6.533333333333333,70.66666666666666,159.0,238.33333333333331,17.166666666666664,174.7936,7179.0,20000.0,520200.0,2938.8888888888887,8924.479999999998,979999.9999999999,888888.8888888888,364373.3888888889,364088.8888888889,910.2222222222223
556,0.054662196019935584,4.317499999999999,34.0,153.41648110356,222.5,20.575,77.35875,7343.4,45200.0,1030275.901875,13567.6875,10866.702675,907500.0,4687500.0,257.1039187500004,13911.547255509176,156.3852
2930,0.4872723491560441,6.55,32.5,146.5,230.0,15.6,73.439,6141.648,6000.0,668450.1377440001,63252.25,11513.289999999999,1690000.0,250000.0,469.1555999999998,1704948.5881276915,1672.60550625
1530,1.0131362832781978,2.2677500000000004,27.5,143.017710626336,184.75,18.150000000000002,66.49390237,4276.06,21000.0,606144.0075187499,47401.47,5133.189675,2707500.0,3796875.0,45197.16391875,201598.97795191346,11.917043866874998
4960,1.0543294213415482,2.11769825,11.5,124.85071015570415,178.25,12.3,24.138,6081.320000000001,11863.102917549282,1442719.1104250003,11801.459518750002,16233.009279687605,1537229.7342872191,1432429.9342988685,324702.62726874993,1766376.5625,29988.32208599848
3984,0.8087142405906468,6.771642857142857,10.142857142857142,137.3723233940023,184.21428571428572,14.814285714285715,21.678259174285714,10165.54,28900.0,1050826.8799285714,319230.93979591836,14096.935928571427,352040.81632653065,1245153.0612244897,365311.4887959184,1821854.1111260848,1582.7454873880101
5681,1.8457864663755368,4.539666666666667,12.583333333333334,135.79537713612538,184.83333333333331,13.75,26.70528491333333,21755.18,36800.0,1572109.284274306,172004.48805555556,20136.961743356656,501875.0,775555.5555555556,559499.1235909723,2838717.7336370787,1467.5863894582221
2613,0.2588693644906135,3.3649999999999993,34.5,152.91648110356,222.0,20.9,78.65839875,7486.799999999999,98800.0,55508.401875,999.1875,1.5122999999999998,0.0,1576875.0,127338.90187500001,257136.54232691874,466.5027
3455,0.5265945691055337,11.861666666666666,28.833333333333332,151.16666666666666,226.33333333333331,18.166666666666664,64.61688333333333,19934.6,56000.0,928214.8247222222,1771178.4722222227,19703.459680555556,54722.22222222221,5515555.555555556,411722.6,1027924.9999999999,1899.7564888888887
3154,0.45639245318375976,11.1825,33.0,152.5,236.5,15.372499999999999,79.269511,5879.15,15800.0,198680.31046875,151116.1875,5202.1475,316875.0,1622500.0,140432.49351874998,2288118.75,1215.87
5882,0.5900646952175124,3.2039999999999997,10.052631578947368,141.97991916043725,187.78947368421052,14.227894736842106,20.569376210526315,14895.240000000002,70400.0,438576.1791684211,112298.32692520777,5794.306868508491,797451.5235457064,4027756.23268698,217879.2959606648,4390447.553781894,755.2883356432111
4580,0.5443224365518252,3.3857777777777778,21.11111111111111,147.8009468742722,194.44444444444446,14.11111111111111,47.995333333333335,15454.279999999999,29000.0,2216704.9156765426,111248.3409876543,31751.9069564295,827654.3209876544,3547654.320987654,773291.9469135804,3583111.265432098,2487.083719468336
3805,0.05535150714550517,5.401333333333333,12.666666666666666,146.46761354093886,199.66666666666666,12.866666666666665,26.621666666666666,3740.38,2600.0,2675462.5413555554,311155.3088888889,36814.67115702246,80000.0,268888.8888888889,783918.9422222222,3247001.388888888,107.29581922142222
2287,0.00021289244556090564,4.664,18.0,147.28305391453,216.20000000000002,17.080000000000002,37.933400000000006,4514.4,5600.0,1765071.6735999999,194622.1456,25881.087376000007,25600.0,57600.0,496066.6624,2476216.9599999995,77.3773566736
2365,0.22433731134435064,14.686666666666667,29.999999999999996,172.23587826210832,234.99999999999997,25.466666666666665,69.40899999999999,4774.4,8600.0,620795.1022222223,6583368.98,3285.3617999999997,500000.0,375555.5555555555,153015.12,444310.2222222222,71.92881760222222
859,0.4257375609975487,4.38,30.0,139.8,226.8,16.659999999999997,67.94000000000001,11938.944,19600.0,339964.53863424005,31799.04,8187.381599999999,12441600.0,1382400.0,64372.8984,39652.98858887243,135.888486
288,0.2913553965048653,7.264285714285714,31.0,158.82522009862853,231.57142857142858,21.07142857142857,69.91883085714286,15735.0,87000.0,1568273.1448979592,390344.693877551,18753.84889795918,987755.1020408163,1175510.2040816327,489104.81836734683,1361927.1408715362,51.46416326530613
708,0.6862716877554976,19.61,30.333333333333332,185.99999999999997,260.3333333333333,28.133333333333333,68.73792066666667,3867.0,11100.0,270848.0,2057744.2222222222,1971.92,1075555.5555555555,979999.9999999999,116708.90888888888,45700.54175117547,268.56348799999995
4693,0.6830833958313016,2.2404908235294116,4.705882352941176,114.31823189293283,168.1764705882353,14.064705882352941,9.050398192941175,11761.34,66904.82334039426,871488.6085792389,134016.0441910035,13848.662894165014,2120369.9523185627,2022181.071907809,357916.67124982696,13345270.025951557,1097.4443524272249
2977,0.43116043931893283,27.67666666666667,42.33333333333333,190.66666666666666,269.66666666666663,31.666666666666664,101.87592066666667,8746.0,19400.0,409210.8888888889,6367690.888888888,1889.0755555555556,222222.22222222222,1742222.222222222,104180.90888888888,1313002.422215636,70.12437688888889
4745,0.4476405728447218,6.9833333333333325,21.166666666666664,133.5,227.33333333333331,13.899999999999999,44.83556166666666,11446.296,14400.0,3008104.6933279997,236055.55555555556,70513.37222222221,8298888.888888889,8239999.999999999,900272.2222222221,36360.3065394794,402.76933888888885
2605,0.22762076552240418,4.512,33.2,135.2,227.2,14.139999999999999,80.88399999999999,69906.0,112200.0,1708373.76,33176.4576,49620.5016,0.0,2018400.0,821666.4216,44325144.0,138.24
4817,0.395571851706768,2.7636000000000003,21.6,140.29001379194253,184.2,14.346,50.766961264,6280.400000000001,8300.0,5461387.40808,88467.10639999999,105755.89021892365,5960000.0,1942400.0,2103469.0341360006,3335098.5801342027,4622.5237021036155
478,0.6643711845062423,6.700000000000001,18.8,129.8,229.20000000000002,12.639999999999999,39.6126,18906.944,19600.0,2063437.4627942396,159414.0,48492.06,1622400.0,1382400.0,755298.24,129134.63581987878,227.59968600000002
4176,0.43281056929473205,2.7075172000000003,6.0,122.08056812456331,178.0,14.040000000000003,11.663800000000002,1583.94,8363.102917549282,274617.368856,61009.020984,2485.7423250466213,3566601.275255681,2062558.5493064946,126384.74626400003,2501894.14,4090.7052055583363
2563,1.4650583340340122,5.386,45.2,146.99167315978374,236.8,22.980000000000004,107.14057600000001,8916.0,40400.0,753771.2400000001,1049.76,18610.416400000002,6400.0,2310400.0,268862.9904,189822.2684612064,3578.4802561600004
289,0.18924420729919827,3.1949999999999994,30.0,150.16648110356,220.0,21.875,67.6714405,3097.3999999999996,51600.0,9165.976875000002,0.0,76.81079999999999,316875.0,607500.0,495.36750000000063,469931.54728356027,0.0025229999999999996
5599,0.23236338673437326,5.527777777777777,48.44444444444444,150.9085711275675,238.55555555555554,23.377777777777776,115.87920316666667,14411.0,79000.0,533234.3765432099,2093.7777777777774,5750.422283950618,1307654.3209876544,1436543.2098765434,36143.70765432099,399778.1275704223,5419.367338444445
3960,1.243381450461141,3.3211999999999997,31.2,153.72085218684498,200.2,15.52,74.82740000000001,7817.14,22800.0,720476.5638640001,57579.46960000001,6501.439617278434,10969600.0,5713600.0,123474.5376,1455936.94,341.95362555913607
5340,1.2671001361310819,2.389666666666667,14.249999999999998,142.5509468742722,190.5,14.291666666666664,30.62871033333333,13517.04,38000.0,804101.5699666666,35316.092222222214,9378.60656398359,4188541.666666666,3121388.888888889,259791.09243055552,3286239.972134947,505.2397963592
2677,0.43502281451530805,9.066666666666666,58.666666666666664,162.33333333333331,249.33333333333331,18.2,144.56333333333333,7996.0,12400.0,3933077.5555555555,71946.88888888888,61296.67555555555,55555.55555555555,1175555.5555555555,704326.2422222222,35555.555555555555,88.88888888888889
602,0.34698255150063195,3.5585714285714287,25.71428571428571,128.0,218.57142857142856,13.100000000000001,59.496428571428574,12652.5,34000.0,1803700.9,3653.559183673469,40376.94693877551,100000.0,3265306.1224489794,885487.5510204082,33698469.387755096,143.10008163265306
2502,0.4085126511804069,7.1,48.0,156.5,244.5,15.65,117.98096925,18492.0,28000.0,183612.25,12.25,3141.6025000000013,3422500.0,6250000.0,37830.25,2739025.0,12882.25
5470,0.38343358695755386,5.479692307692308,24.615384615384617,156.8931817300974,204.0769230769231,16.630769230769232,56.935307692307696,12803.52,12700.0,1305427.7169467455,2087462.577514793,16207.516713362009,1134674.5562130178,394082.8402366864,86708.78130177515,1000564.7928994084,921.4343087565444
4426,0.6121356028711592,3.159076923076923,19.384615384615387,148.46396593475873,193.53846153846155,16.776923076923076,43.820024461538466,10576.42,46800.0,629598.1797017751,175392.5907692308,6967.302930018275,4430769.230769232,3807692.3076923084,218573.21360946744,2659153.7421921436,17.909289734854436
3548,0.630500990292985,6.884,81.20000000000002,167.8,245.20000000000002,16.46,204.77679999999998,24304.0,32600.0,696891.04,655.36,13660.934399999998,1254400.0,8526400.0,333783.5076,322624.0,219.04000000000002
2452,0.19368130598879113,3.32,12.666666666666666,135.56921159544166,210.33333333333331,14.133333333333331,26.637394366666665,11160.6,18000.0,2005870.9688888886,3036.8022222222226,18507.597355555554,9388888.88888889,2000000.0,422464.31999999995,36374763.55555555,8021.470684268889
2914,0.7694304688968507,9.8,62.666666666666664,162.33333333333331,252.33333333333331,17.733333333333334,155.27593333333334,7326.0,13600.0,624962.0,104882.0,13955.635555555556,3919999.9999999995,4302222.222222222,428429.3888888888,1227222.2222222222,43.55555555555556
5415,0.2829604389396456,2.9256000000000006,11.8,134.01889133475842,180.8,15.350000000000001,25.387022528,15960.16,37600.0,2033464.5920160005,142823.5264,32900.15545600001,518400.0,577600.0,709954.537744,480572.88887934247,153.4853387664
1642,0.3154342888719938,5.775,41.0,139.36979572486484,227.5,16.4,95.225235,3297.5,6300.0,1419076.5625,3906.25,17246.255625,2722500.0,2722500.0,235176.50249999997,19710.062971958367,39910.25040025
236,0.35226447935232924,6.0649999999999995,32.5,145.5,239.0,15.25,74.9225,27216.0,26400.0,129600.0,9604.0,8817.210000000001,2560000.0,1440000.0,151749.2025,372100.0,3969.0
3353,0.28589037483077123,5.9125,59.0,147.05469358729724,236.75,21.409999999999997,143.2326025,11551.0,47000.0,2918806.921875,3316.6875,59231.28796875,67500.0,3466875.0,988686.3168749999,442244.2052412831,4193.531550187501
1219,0.893849984720291,26.78333333333334,38.16666666666667,208.83333333333334,278.1666666666667,31.383333333333336,87.83430666666668,11896.0,17600.0,530293.8888888889,55124.99999999999,6906.805555555555,4355555.555555555,22222.22222222222,78751.24999999999,201413.17141619758,45.0
3752,0.2873720694929144,7.059999999999999,21.33333333333333,133.11793913105416,217.66666666666666,16.699999999999996,46.89366666666666,4966.0,4100.0,4488345.128888889,375596.7622222222,66434.29451572693,895555.5555555555,802222.2222222222,897326.3724666666,2772116.3022222226,117.37816144708887
773,0.3924937731278892,4.902,40.8,147.6,232.8,17.259999999999998,96.0866,6690.3,24800.0,216554.4024,17625.84,4406.459999999999,7797600.0,1622400.0,41115.170399999995,1176.0,132.31449600000002
1641,3.522806557600181,9.653333333333332,22.666666666666664,141.33333333333331,244.0,12.766666666666666,49.13133333333333,19812.0,9200.0,908551.9999999999,245934.2222222222,7523.555555555555,375555.55555555556,568888.8888888889,43414.22222222222,568888.8888888889,3584.222222222222
3736,0.3364505112534392,7.3025,35.5,145.0,235.0,15.9,82.03425,15048.6,41200.0,2555648.5518750004,238149.1875,48253.74187500001,270000.0,2167500.0,501229.6875,37968.75,94.75319999999999
1955,3.010597887585316,3.0154,13.8,129.2047228336896,211.0,17.020000000000003,28.578690232000003,9188.04,87600.0,35042.342416,5001.318400000001,299.42841599999997,40000.0,2073600.0,11131.938064000002,239640.39892614982,0.0069422224
5208,0.7278671506218484,4.939375,13.25,135.13975885528,183.625,14.1,28.628001975,7223.2,14700.0,1361970.705375,204187.134375,16210.928343750002,207500.0,797343.75,305000.67676874995,1057403.9703492944,28661.404164208594
1792,0.39215295184029775,5.074999999999999,18.0,127.75,218.75,13.432500000000001,37.044025000000005,40787.776,56800.0,930058.6753080001,60705.1875,20604.796875,1080000.0,1801875.0,570288.0,837561.3473228143,1649.5316296874998
325,0.39796706807533705,5.295,41.5,150.5,239.5,14.7,96.8157975,20514.0,33600.0,694722.25,51756.25,17371.239999999998,122500.0,1440000.0,85527.0025,324147.04821175255,72.25
870,0.37460032114873004,2.06775,19.5,140.267710626336,183.75,17.425,44.688802370000005,4326.06,15800.0,623117.3512687499,45719.707500000004,6673.611675,7680000.0,676875.0,135586.71316875,65952.89427386742,107.750843866875
3064,0.7216739605683066,4.693333333333333,22.444444444444443,132.55555555555554,220.0,13.277777777777777,47.834,11301.119999999999,12600.0,610279.7903644445,16211.358024691357,10869.954320987654,3695555.555555555,200000.0,19970.559728395063,193217.33949273816,2283.011611111111
3911,0.4222472061592738,4.291666666666666,26.0,135.16666666666669,226.16666666666669,17.033333333333335,59.87480166666667,17980.0,128000.0,192406.80555555556,14400.555555555555,1760.938888888889,2812500.0,272222.2222222222,9338.40138888889,1451475.8976975223,290.8810688888889
1605,1.1033794692710646,5.926666666666666,50.33333333333333,154.66666666666666,236.33333333333331,17.1,121.02273333333332,5011.0,11200.0,331840.8888888889,3755.5555555555557,9275.22,642222.2222222222,2722222.222222222,58345.27999999997,22.22222222222222,40517.555555555555
4288,0.3916216739792485,3.1723636363636363,23.81818181818182,146.69194204466058,192.90909090909093,13.396363636363636,55.852909090909094,15124.52,14200.0,5096924.35162314,104737.32694214878,96226.15654157104,6198347.107438018,2109917.355371901,1917812.7386776858,3551871.719008265,4292.206016495154
1635,0.35971268448264687,5.319999999999999,19.333333333333332,141.56921159544166,214.99999999999997,14.876666666666665,40.96536666666667,6844.4,12200.0,1627689.102222222,83204.80222222222,22982.250688888886,568888.8888888889,2135555.555555555,851773.5199999999,7306390.222222222,1963.1837509355553
910,0.9403703996719209,19.166666666666664,22.333333333333332,172.99999999999997,254.0,22.166666666666664,46.36306466666666,6657.0,5700.0,426888.0,695413.5555555555,12324.500000000004,142222.22222222222,320000.0,95630.22222222222,184022.2222222222,2222.222222222222
2199,0.7736633720299646,5.065714285714286,43.71428571428571,148.14285714285714,234.1428571428571,17.557142857142857,106.49929257142857,8251.0,25800.0,522024.48979591834,29487.918367346938,4012.408163265307,120000.0,2666938.775510204,19662.176938775505,1907325.4938018867,295.96792555102036
5776,0.26252518035389494,2.9746000000000006,11.600000000000001,136.45445256335046,182.4,14.73,24.787141895999998,15980.880000000001,33600.0,2031991.5533440004,142338.9904,32585.318979766555,822400.0,889600.0,709740.778456,1836042.085713266,153.48811408518398
3195,0.554159417811467,7.4,83.0,170.0,250.0,21.3,208.9804,7532.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0.35452767010983827,2.965,10.5,112.5,209.5,10.05,21.435000000000002,9297.648,6000.0,2581125.0017440002,416.15999999999997,61009.0,1210000.0,250000.0,1195742.25,38276038.90588777,179.49300625
1188,0.2461839158071697,6.562499999999999,52.0,154.55469358729724,240.0,23.2,123.8828525,7451.0,32800.0,673672.546875,12096.75,6289.485468750001,480000.0,1470000.0,340.5870750000001,806693.925520602,1246.9810501875002
2939,0.0210752209962114,4.5612,24.400000000000002,154.12085218684498,201.0,14.68,55.5266,9953.14,11000.0,1228874.183064,94140.40560000001,10535.762694619529,1881600.0,540000.0,33663.655296,193321.5,1612.713980759136
1096,0.3662441678345755,6.55,66.5,165.5,242.0,18.85,165.99,5986.0,22800.0,54522.25,361.0,3169.6900000000005,3240000.0,640000.0,5336.302500000002,802816.0,462.25
270,0.45345874773192335,7.4,57.25,157.25,246.0,18.1,140.93696999999997,56922.0,117000.0,3687979.6875,32448.0,94040.10749999998,67500.0,1875.0,1215683.191875,117018.75,546.75
4348,0.40309061761457,1.8416000000000001,23.6,142.2188913347584,180.20000000000002,17.340000000000003,56.638722527999995,2353.04,7800.0,594743.2704159999,43898.630399999995,4692.798016000001,230400.0,14400.0,47894.44710399999,392836.0616630097,195.68988276640002
1972,0.23181734615728747,2.7125000000000004,21.0,145.2653630448719,212.25,17.299999999999997,45.31789875,6367.2,28000.0,76177.2675,4975.576875000001,26.955018749999994,607500.0,1687500.0,157941.9075,2209365.014253474,468.58313985187493
5942,0.0498211347667363,1.1,7.0,92.0,179.0,17.3,14.007,77.4,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,0.6634095066880059,17.089999999999996,19.0,179.18510271269332,223.0,23.633333333333333,41.96117952,2644.1,7900.0,150956.80888888886,425041.99999999994,1037.8568,1075555.5555555555,9102222.22222222,2452.8008,119198.08123710686,4348.092088888889
3419,0.39995991402055975,15.202333333333334,39.33333333333333,168.92106853939254,231.33333333333331,27.266666666666666,94.40995772,4905.02,17200.0,619899.2833555555,6361664.275555554,3290.364688888888,1935555.5555555555,1975555.5555555555,154354.63108888888,495182.76313210535,70.13540688666666
900,0.3529198261920519,6.362499999999999,46.0,146.80469358729724,239.0,21.1225,108.9128635,21645.0,97200.0,592407.421875,11346.75,6011.04421875,2041875.0,1687500.0,239545.891875,649222.6973560259,10.131975187499998
5512,0.41549118927130707,5.65,21.0,126.5,220.0,11.3,43.9525,7481.648,4800.0,1328459.0977440001,41616.0,27142.5625,722500.0,40000.0,505521.0,293507.36601381033,1591.8105062500001
1868,1.1062790674744678,6.335,57.0,156.25,243.5,14.500000000000002,137.80349999999999,46916.0,55600.0,454546.6875,11254.6875,5676.75,1576875.0,10546875.0,444617.251875,6075.0,4.6875
932,0.5412040733463975,6.55,64.5,148.0,237.5,14.52,159.9085,11332.0,28000.0,2464900.0,650.25,76784.41,1690000.0,4410000.0,960694.0225,1226556.25,5402.25
4788,0.6677443194496933,3.586333333333333,13.999999999999998,138.40834482661876,192.0,12.829999999999998,29.978482386666663,4820.400000000001,7600.0,1024743.7520666666,85856.90888888888,9808.060727215823,246666.66666666663,308888.8888888888,475530.5437555555,3894104.9042920885,13.426078560088886
3717,0.26792553711061173,6.699999999999999,43.66666666666666,145.49306096648644,239.33333333333331,19.596666666666664,102.91566133333333,3150.0,11400.0,702112.5,13447.999999999998,7124.200555555554,2420000.0,2000000.0,283906.2422222222,769449.1227923268,12.008266888888887
4193,0.585773841258001,3.753235090909091,14.181818181818182,139.1098656244045,187.36363636363637,16.263636363636365,31.233818181818183,8309.8,49726.20583509856,278346.083614876,838557.3561471073,1602.392748397403,2011681.901002421,4532133.160530219,97267.25793223141,2209113.378670597,100.37226030109092
1030,0.30095757329913186,6.642857142857142,18.142857142857142,151.53844099511608,222.28571428571428,17.642857142857142,38.16597371428571,14802.0,28000.0,1675615.7469387755,442741.7163265305,19903.070224489795,3265306.1224489794,2500000.0,550103.518367347,4790445.996364277,52.18679167551021
2890,0.24257729179575438,4.512,33.2,135.2,227.2,14.139999999999999,80.88399999999999,69906.0,112200.0,1708373.76,33176.4576,49620.5016,0.0,2018400.0,821666.4216,44325144.0,138.24
5474,0.4047280469015784,6.085,30.0,133.0,225.0,11.8,67.408,7962.2,14800.0,1065953.0025,24806.25,19642.0225,10000.0,5290000.0,434281.0,608400.0,1579.2676
3039,0.3917647943521481,7.366666666666666,59.33333333333333,153.66666666666666,245.66666666666663,16.843333333333334,146.34666666666666,8456.0,14100.0,4840197.555555555,18176.88888888889,133196.80888888892,3735555.555555555,80000.0,1943471.842222222,1460910.2222222222,6197.555555555556
1947,0.43686627774413006,6.299999999999999,35.0,134.33333333333331,228.66666666666666,13.966666666666665,81.68929333333332,92737.424,88400.0,5511589.553550222,124002.0,124168.05555555555,568888.8888888889,3208888.8888888885,1847041.9999999998,40417.717711740115,716.8160055555554
1222,0.26934806480319806,8.487499999999999,49.75,153.05469358729724,245.5,22.799999999999997,117.9843525,12045.0,34000.0,3295698.046875,176782.6875,51689.531718750004,421875.0,907500.0,566566.2918749999,48919.00895632518,95.35267518749998
2028,1.0728594800033648,13.604666666666668,24.666666666666664,163.34907611229866,206.33333333333331,24.4,58.441268773333334,4160.04,10600.0,740130.7778,6795264.008888889,4077.6470222222224,500000.0,142222.22222222222,199910.07575555553,323699.0998677658,71.77857050888889
960,1.844724519047783,9.053333333333333,40.666666666666664,157.0,250.99999999999997,14.4,95.09566666666666,17292.0,9600.0,229842.0,52272.22222222222,3561.680000000001,500000.0,5.169878828456423e-26,453088.5355555555,597688.8888888889,450.0
4999,0.1668365691262739,3.995,27.25,143.8758876946302,197.875,12.282499999999999,64.13187500000001,13490.95,13000.0,6126519.336585939,98114.77109375,118603.0762765134,7607343.75,2589375.0,2364110.748910938,4646996.96484375,5716.839728085093
1437,0.3056260343736035,5.387499999999999,32.0,151.66648110356,227.25,19.7125,72.663375,9291.4,48200.0,2064335.1768749997,110592.0,34739.736300000004,0.0,2296875.0,672677.776875,820890.9765918255,178.7952
121,0.2573816580468648,4.87669825,37.75,141.25,224.5,15.750000000000002,89.2845,15298.56,16463.10291754928,1193271.7872000001,94117.14001875,16327.809228000002,164114.34575550677,628983.8899011592,45219.260268750004,283668.75,837.158546296875
82,0.3681620768421184,3.3150000000000004,10.5,112.0,205.5,14.7,21.046,16232.4,9000.0,1626390.0899999999,19923.322500000002,32932.11299350887,2890000.0,62500.0,655865.121025,870862.24,5623.062916797226
3325,1.7652663138453701,8.500333333333334,21.666666666666664,144.53357005190136,221.66666666666666,15.483333333333333,46.5715,18457.676,16600.0,1311023.6701685556,1251904.6125,21494.41323046717,1764722.222222222,614722.2222222222,485108.0888888889,2507798.7596942494,1276.5292149133888
3901,0.4725915686656133,3.3346666666666662,14.0,139.46761354093886,189.33333333333331,11.7,29.281,3203.38,2400.0,1911416.5546888888,62728.82000000001,23388.650238128474,802222.2222222221,180000.0,683046.7200000001,4686901.388888889,1421.2773125547556
1583,0.3165141355845889,5.944999999999999,32.5,140.5,228.5,14.15,74.34700000000001,7268.2,15800.0,737795.1025,12432.25,11088.09,2722500.0,4202500.0,8748.796225,93025.0,202.7776
5335,0.7865732176527992,1.6009112857142855,5.7142857142857135,116.94346584774641,173.42857142857142,13.471428571428572,11.143219785714285,12285.640000000001,51178.6175052957,883655.0289061224,31671.08439183673,9364.256803309916,1995937.5447760778,1955781.0834489958,99340.83810612245,2465080.1020408166,6756.292454745648
3561,0.5178949015277722,2.0552,11.8,131.520852186845,184.0,10.88,24.710800000000003,8210.57,3500.0,4123462.152664,9323.656,64778.36905349653,193600.0,160000.0,2147303.296,49027913.5,24252.55540155914
5274,1.9460211851753186,1.6114223749999999,8.5,109.008855313168,170.375,15.337499999999999,17.968651185,6138.54,34389.30875264785,751541.0504859374,21710.044585937503,7671.67273911497,2025341.8976516782,1122452.356562584,8063.7579749999995,865506.4819356456,91.40090123884843
1743,0.2983344303128231,3.7844444444444445,18.77777777777778,144.6085246391264,214.0,16.186666666666667,39.780676444444445,12280.4,21200.0,688871.3758024691,50008.76222222223,6954.430535802469,1728.395061728395,110617.28395061727,312578.00691358023,4224739.555555556,10.491572209135802
5070,0.5293939461699368,4.008800000000001,42.400000000000006,157.61594986387956,211.1,15.820000000000002,103.61142000000001,22272.72,23200.0,1007151.6499440001,57001.36890000001,8256.964430433813,982500.0,346400.0,138689.4019,524591.54,15729.686649763076
5907,0.3021966180988051,3.815428571428571,23.428571428571423,140.25795446366186,195.85714285714283,11.39,53.56114285714286,47883.04,37200.0,4408191.094555102,64643.524081632655,77999.89528598954,4836734.693877551,1662040.8163265307,1569839.6163265307,3757511.244897959,30636.60709546851
2418,0.0013219075881414184,3.3656,11.600000000000001,136.61889133475842,181.8,15.8,24.772122527999997,3900.04,7600.0,1932088.8800160005,226499.84640000004,27696.947776,25600.0,1600.0,565185.196944,275870.3835972637,77.2451147664
2269,0.3502865678471062,11.7,46.0,160.0,255.0,17.3,109.412,11826.0,15000.0,2867942.25,197580.25,66873.95999999999,62500.0,1322500.0,491611.3225,354025.0,100.0
4072,0.3382585507803327,5.334,56.666666666666664,162.7338067704694,218.33333333333331,16.133333333333333,141.58633333333333,3550.19,13500.0,597550.4080222221,53857.619999999995,4790.306502911717,8000000.0,8000000.0,60505.60888888889,55666.72222222222,469.67896588808884
939,1.0138802345410294,18.583333333333332,23.333333333333332,177.33333333333331,254.0,22.999999999999996,48.512,4694.0,4900.0,73984.22222222222,848470.2222222221,334.54222222222216,1175555.5555555555,35555.555555555555,39063.85175555555,2688.8888888888887,1422.2222222222222
5720,1.3854365759603784,2.7021818181818182,17.272727272727273,141.67363110725984,192.54545454545456,13.702727272727273,38.46913854545454,17694.66,39800.0,2737266.0004198356,46363.60595041323,52647.14867924502,3431404.958677686,3624462.809917356,1054785.7485702478,3679750.845866129,3238.174974126109
1660,0.6961137972051953,28.383333333333336,47.33333333333333,194.0,269.3333333333333,29.066666666666666,113.34466666666665,5000.0,6500.0,118422.2222222222,6157710.222222222,164.40888888888892,435555.5555555555,35555.555555555555,21255.096199999996,961422.2222222221,2312.0
3504,0.2768571674450617,5.860666666666666,15.666666666666666,146.8517459015236,211.33333333333331,14.433333333333332,33.105333333333334,7777.58,6200.0,2565922.769355555,291450.1622222222,36382.90599850098,168888.88888888888,202222.2222222222,737981.6266666666,3344477.1666666665,107.38221980986665
1413,0.4913908834996419,10.566666666666666,66.0,152.66666666666666,252.66666666666666,14.1,163.16525333333334,25318.0,29000.0,4370938.888888889,38456.88888888889,111454.9422222222,80000.0,2222.222222222222,1440809.7088888886,138688.88888888888,648.0
3903,1.2780211481958514,3.823555555555555,13.777777777777779,141.57872465204997,191.88888888888889,11.999999999999998,29.080820888888887,10387.14,10000.0,2276803.128022222,146447.7187654321,32968.5809016972,1126913.5802469135,836543.2098765433,696801.3866666667,3962048.302469136,1666.6815258880886
4516,0.5157776675879501,5.45,34.75,137.75,224.0,13.825,81.08625,12377.296,19800.0,896782.643244,37923.1875,18426.842500000002,5616875.0,5426875.0,352073.1675,2324646.8566619838,1130.30300625
4303,0.2951427220070574,3.1163076923076924,23.76923076923077,145.87070293420075,199.92307692307693,14.869230769230771,53.972307692307695,12250.939999999999,31100.0,1239324.4461076923,26868.699289940832,13994.395621493788,1260946.7455621304,5929940.828402367,276778.3486390532,1904510.8923296938,28312.631503919816
4396,0.9166435810396687,2.547142857142857,29.999999999999996,146.04226814074292,189.0,17.857142857142858,72.85048752,8392.460000000001,37000.0,658991.5722979591,51331.81836734694,5475.059487811303,3379591.8367346935,4622448.979591836,49143.48895510204,778096.7590695291,12.9716611496
4312,0.8596753669469276,8.0335,12.0,143.85071015570415,194.75,12.05,25.621000000000002,8277.06,13400.0,1262567.5636187498,332387.5225,14166.270352179932,976875.0,2291875.0,283238.33826874994,5727751.5625,27101.464851624103
4751,0.9383621898506196,4.464526315789474,12.736842105263158,142.34834021306884,196.57894736842104,12.215789473684211,27.033473684210527,46144.94,53800.0,2738047.8792681443,190226.4194459834,42675.27879906428,1693961.218836565,1817119.1135734073,957577.9199999999,3888938.7465373958,207.2839729272
3920,0.7768429218954821,4.2289655,10.333333333333334,135.2008285149882,189.66666666666666,13.166666666666668,21.4675,22703.78,30326.205835098564,2278314.860707639,263556.5324722222,31590.045410108876,1195532.654682521,1151759.7212017311,668047.0090138889,2562254.296875,90.25229220176388
5501,1.1133226745082525,14.6225,12.5,141.5,220.0,12.575,27.099940500000002,5629.3,15000.0,737418.3056249999,351501.1875,8328.54,322500.0,1822500.0,155077.11814999997,1227507.526555481,23289.445443
439,0.3944754503578851,8.02,26.0,134.60000000000002,228.8,13.62,56.398548000000005,24366.944,41200.0,4431773.17799424,240000.0,107575.26000000001,14601600.0,14601600.0,1331046.0,28810.54896945171,694.5364860000002
