# c0 + a0 * ((ave:mendeleev_number * min:evaporation_heat) / exp(ave:num_p_valence))
# Property Label: $exfoliation_{energy}$; Unit of the Property: J * m^-2
# RMSE: 0.475938907819814; Max AE: 9.389929740318
# Coefficients
# Task   a0                      c0
# all ,  1.332741929086557e-04,  5.077358396968196e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; KJ * mol^-1;                                      16|2|mult|4|exp|div; ((ave:mendeleev_number * min:evaporation_heat) / exp(ave:num_p_valence)); $\left(\frac{ \left(ave:mendeleev_{number} min:evaporation_{heat}\right) }{ \left(\exp{ ave:num_{p, valence} }\right) } \right)$; ((ave:mendeleev_number .* min:evaporation_heat) ./ exp(ave:num_p_valence)); ave:mendeleev_number,min:evaporation_heat,ave:num_p_valence
# Number of Samples Per Task
# Task, n_mats_train            
# all , 2439                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
3606        ,  2.839481145196585e-01,  5.165914113933908e-01,  6.644626017462186e+01
3114        ,  1.831950432135623e+00,  1.661206209428847e+00,  8.654866666666667e+03
3034        ,  4.935948125875536e-01,  5.138668858679295e-01,  4.600325117190629e+01
915         ,  7.155608468327842e-01,  5.200565811149420e-01,  9.244656560454220e+01
1747        ,  4.723624565072543e-01,  5.226972828821986e-01,  1.122606174447702e+02
3624        ,  3.119165808174699e-01,  5.110929819281360e-01,  2.518973972415901e+01
785         ,  1.323171435250627e+00,  5.552803331963485e-01,  3.567419352681077e+02
1473        ,  4.422223937745569e-01,  5.135707842062567e-01,  4.378150324599036e+01
3936        ,  3.696216735678464e-01,  5.261701829897358e-01,  1.383189264972771e+02
1713        ,  5.274016633298737e-01,  5.092803715013000e-01,  1.158912892865211e+01
199         ,  1.504427135099300e+00,  5.550960522137922e-01,  3.553592145887740e+02
4488        ,  3.500270645846581e-01,  5.172612074382037e-01,  7.147195967573948e+01
5607        ,  5.615877319607279e-01,  5.427189014061866e-01,  2.624893908256038e+02
3304        ,  4.207482123452428e-01,  5.189886595911919e-01,  8.443360000000001e+01
4208        ,  6.603942215445863e-01,  5.155817209705748e-01,  5.887022162747351e+01
5588        ,  8.803208873918648e-01,  5.109287997049863e-01,  2.395782663156024e+01
5685        ,  1.451928416459744e+00,  5.230086117553251e-01,  1.145966201346514e+02
350         ,  3.022496124401135e-01,  5.151246901288083e-01,  5.544096925841443e+01
3563        ,  2.963852956512342e-01,  5.161134335568813e-01,  6.285983563077073e+01
795         ,  2.766538255638341e-01,  5.119263229074380e-01,  3.144257053194488e+01
4238        ,  2.446030623760792e-01,  5.092329514383921e-01,  1.123332063694153e+01
5282        ,  5.293873330373472e-01,  5.104999763916293e-01,  2.074022460375471e+01
3382        ,  4.754043303942602e-01,  5.137340009353949e-01,  4.500617192021885e+01
2828        ,  4.609014146704439e-01,  5.502164119903759e-01,  3.187456728601000e+02
4760        ,  2.326804630331917e-01,  5.222047816469827e-01,  1.085652190749329e+02
4099        ,  2.771646182279487e-01,  5.185328109978077e-01,  8.101321842847858e+01
5625        ,  9.047570655746466e-01,  5.144846651090376e-01,  5.063865152680829e+01
6349        ,  6.066079572580644e-01,  5.230760535957526e-01,  1.151026583927391e+02
909         ,  2.859807336003438e-01,  5.165986223904756e-01,  6.650036665185785e+01
3508        ,  7.316706566321051e-01,  5.126879113749111e-01,  3.715701869967926e+01
359         ,  4.663407226120941e-01,  5.155469456659779e-01,  5.860929110643311e+01
5918        ,  2.241858049594979e+00,  5.109287997049863e-01,  2.395782663156024e+01
4401        ,  3.273613861116079e-01,  5.315043315096568e-01,  1.783427931101999e+02
3615        ,  3.036705797988253e-01,  5.230890451774917e-01,  1.152001384933917e+02
5701        ,  9.203994095360772e-01,  5.087949882257591e-01,  7.947138945838321e+00
538         ,  3.775823948370269e-01,  5.096268150886162e-01,  1.418860884111814e+01
423         ,  3.114023315769188e-01,  5.218692459399038e-01,  1.060475845670365e+02
577         ,  3.135900205824857e-01,  5.193070268093422e-01,  8.682241370205364e+01
1518        ,  2.969751162456789e-01,  5.133013374450134e-01,  4.175975578413969e+01
5181        ,  5.261236775456994e-01,  5.140137504843095e-01,  4.710522457857039e+01
1015        ,  3.391061495356983e-01,  5.103995525425770e-01,  1.998671151273163e+01
1156        ,  8.470934050524324e-01,  7.834135077283740e-01,  2.068500000000000e+03
4680        ,  3.364035952142165e-01,  5.200995992057235e-01,  9.276934445499039e+01
5095        ,  5.893419787698063e-01,  5.267147724435451e-01,  1.424051598626708e+02
827         ,  4.003907365198857e-01,  5.112688686509612e-01,  2.650947551836324e+01
695         ,  3.284722007121098e+00,  2.963752648875401e+00,  1.842830000000000e+04
5396        ,  8.394699154938887e-02,  5.209622977833248e-01,  9.924245495578043e+01
3038        ,  2.698343232194364e-01,  5.401719908929056e-01,  2.433790855392180e+02
683         ,  7.567006984040863e-01,  5.100160608099193e-01,  1.710924720934225e+01
4700        ,  2.941516770264208e-01,  5.130214632766416e-01,  3.965976806510968e+01
2132        ,  6.747740069016210e-01,  6.579014478482812e-01,  1.126741831063895e+03
1517        ,  4.146991767326453e-01,  5.217503560983139e-01,  1.051555150748481e+02
4066        ,  3.764670136622192e-01,  5.236418581084915e-01,  1.193480753064752e+02
5182        ,  1.517650397507960e-01,  5.216189393646314e-01,  1.041694522009007e+02
