1 -0.43303109329764744
2 -0.43303109329764744
3 -0.43303109329764744
4 -0.43303109329764744
5 -0.43303109329764744
6 -0.43173125685002817
7 -0.4305838220639493
8 -0.4305838220639493
9 -0.43030464824513226
10 -0.43030464824513226
11 -0.4302096785812247
12 -0.4291383818893514
13 -0.4291383818893514
14 -0.4291383818893514
15 -0.42864241456606517
16 -0.42864241456606517
17 -0.42864241456606517
18 -0.42864241456606517
19 -0.42864241456606517
20 -0.4276057791316189
21 -0.4276057791316189
22 -0.4276057791316189
23 -0.4276057791316189
24 -0.4276057791316189
25 -0.4276057791316189
26 -0.4276057791316189
27 -0.4276057791316189
28 -0.4276057791316189
29 -0.4276057791316189
30 -0.4276057791316189
31 -0.4276057791316189
32 -0.42644032773803797
33 -0.42566406721070094
34 -0.42566406721070094
35 -0.42426031121172736
36 -0.42426031121172736
37 -0.42426031121172736
38 -0.42426031121172736
39 -0.424113928562096
40 -0.424113928562096
41 -0.42283863963870844
42 -0.42283863963870844
43 -0.42283863963870844
44 -0.42283863963870844
45 -0.42283863963870844
46 -0.42283362220438053
47 -0.42283362220438053
48 -0.42281192269101775
49 -0.42281192269101775
50 -0.42278890431140664
51 -0.42278890431140664
52 -0.4227571955929819
53 -0.4227571955929819
54 -0.4227177694139016
55 -0.4227177694139016
56 -0.4227177694139016
57 -0.4227177694139016
58 -0.4227177694139016
59 -0.4227177694139016
60 -0.4227177694139016
61 -0.4226969206551646
62 -0.4226969206551646
63 -0.4226608690141488
64 -0.4226608690141488
65 -0.4226608690141488
66 -0.41387891989062214
67 -0.41387891989062214
68 -0.41387891989062214
69 -0.41387891989062214
70 -0.41387891989062214
71 -0.41387891989062214
72 -0.41387891989062214
73 -0.41387891989062214
74 -0.41387891989062214
75 -0.41387891989062214
76 -0.41387891989062214
77 -0.41387891989062214
78 -0.41387891989062214
79 -0.41387891989062214
80 -0.41387891989062214
81 -0.41387891989062214
82 -0.41387891989062214
83 -0.41387891989062214
84 -0.41387891989062214
85 -0.41387891989062214
86 -0.41387891989062214
87 -0.41387891989062214
88 -0.41387891989062214
89 -0.41387891989062214
90 -0.41387891989062214
91 -0.41387891989062214
92 -0.41387891989062214
93 -0.41387891989062214
94 -0.41387891989062214
95 -0.41387891989062214
96 -0.41387891989062214
97 -0.41387891989062214
98 -0.41387891989062214
99 -0.41387891989062214
100 -0.41387891989062214
101 -0.40825941786714937
102 -0.40825941786714937
103 -0.40825941786714937
104 -0.40825941786714937
105 -0.40825941786714937
106 -0.40825941786714937
107 -0.40825941786714937
108 -0.40825941786714937
109 -0.40825941786714937
110 -0.40825941786714937
111 -0.40825941786714937
112 -0.40825941786714937
113 -0.40825941786714937
114 -0.40825941786714937
115 -0.40825941786714937
116 -0.40825941786714937
117 -0.40825941786714937
118 -0.40825941786714937
119 -0.40825941786714937
120 -0.40825941786714937
121 -0.40825941786714937
122 -0.40825941786714937
123 -0.40825941786714937
124 -0.40825941786714937
125 -0.40825941786714937
