# FEAT_ID     Score                   Feature Expression
0             0.911301282361451914    ((ave:atomic_number * min:fusion_enthalpy) * ave:gs_volume_per)
1             0.911318793906713109    ((min:covalent_radius_pyykko_triple / min:vdw_radius) * (ave:gs_volume_per + min:gs_volume_per))
2             0.911324581031677572    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) * (ave:covalent_radius_pyykko * ave:covalent_radius_pyykko_triple))
3             0.911328896170564562    ((ave:covalent_radius_pyykko + min:covalent_radius_pyykko_triple) * (max:mendeleev_number + ave:atomic_number))
4             0.911342228237124297    ((ave:gs_volume_per + min:gs_volume_per) / sqrt(ave:gs_volume_per))
5             0.91135444116755937     ((min:vdw_radius_mm3 / min:covalent_radius_cordero) * (ave:covalent_radius_pyykko_triple * min:covalent_radius_pyykko_double))
6             0.911355842747314737    ((min:atomic_radius_rahm + ave:covalent_radius_pyykko_triple) * (ave:covalent_radius_pyykko_triple / min:vdw_radius_mm3))
7             0.911373120363213163    ((min:vdw_radius_mm3 - ave:covalent_radius_pyykko_triple) - (min:vdw_radius + ave:covalent_radius_pyykko_triple))
8             0.911382257612612934    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) + (ave:covalent_radius_pyykko - min:vdw_radius_alvarez))
9             0.911389515013206752    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) + (ave:covalent_radius_pyykko - min:atomic_radius_rahm))
10            0.911398307264331353    ((min:vdw_radius_mm3 * min:period) + (max:mendeleev_number * ave:covalent_radius_pyykko_triple))
11            0.911414525390586316    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) * (min:vdw_radius + ave:covalent_radius_pyykko))
12            0.911427092197663824    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) - (|ave:covalent_radius_pyykko - min:vdw_radius_mm3|))
13            0.91142717254425365     ((ave:covalent_radius_pyykko - min:covalent_radius_pyykko_triple) + (max:mendeleev_number * ave:covalent_radius_pyykko_triple))
14            0.911437040594966441    (sqrt(max:en_allen) * (min:atomic_radius_rahm * ave:covalent_radius_pyykko_triple))
15            0.911443968443411245    ((ave:covalent_radius_pyykko_triple^3) * (max:en_allen * min:covalent_radius_pyykko))
16            0.911448698708904215    ((ave:covalent_radius_pyykko_triple^6) / min:covalent_radius_cordero)
17            0.911449490882361713    ((ave:covalent_radius_pyykko_triple^3) * (min:vdw_radius_alvarez / min:covalent_radius_pyykko_triple))
18            0.911450536633701902    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) + (ave:covalent_radius_pyykko - min:covalent_radius_slater))
19            0.911451280072354875    ((ave:covalent_radius_pyykko_triple^6) / (min:vdw_radius * min:covalent_radius_pyykko))
20            0.911451449203622754    ((ave:covalent_radius_pyykko + min:atomic_radius_rahm) * (ave:covalent_radius_pyykko_triple / min:atomic_radius_rahm))
21            0.911468454047223875    ((ave:covalent_radius_pyykko_triple^6) / sqrt(min:melting_point))
22            0.911481972585292177    ((ave:covalent_radius_pyykko_triple^6) / (ave:covalent_radius_slater * min:atomic_radius_rahm))
23            0.911491278661616722    ((ave:covalent_radius_pyykko_triple + min:covalent_radius_pyykko_triple) + (|ave:covalent_radius_pyykko_triple - min:covalent_radius_slater|))
24            0.911512715533991158    ((min:covalent_radius_pyykko_triple * min:fusion_enthalpy) * (ave:gs_volume_per + min:gs_volume_per))
25            0.911518790733349404    ((min:vdw_radius_alvarez * min:atomic_radius_rahm) * (ave:covalent_radius_pyykko_triple * max:en_allen))
26            0.911536267344597029    ((max:mendeleev_number * ave:covalent_radius_pyykko_triple) + (ave:covalent_radius_pyykko - min:covalent_radius_cordero))
27            0.911547299905482999    ((min:covalent_radius_cordero * min:period) + (max:mendeleev_number * ave:covalent_radius_pyykko_triple))
28            0.911573811869098694    ((ave:covalent_radius_pyykko_triple^2) / (min:vdw_radius_mm3 - min:covalent_radius_pyykko_triple))
29            0.911574223688080942    ((min:vdw_radius^2) / (min:vdw_radius - ave:covalent_radius_pyykko_triple))
30            0.911587802349982046    ((min:covalent_radius_cordero / ave:covalent_radius_slater) * (ave:gs_volume_per + min:gs_volume_per))
31            0.911596961294745656    ((min:covalent_radius_cordero / ave:covalent_radius_pyykko) * (ave:gs_volume_per + min:gs_volume_per))
32            0.91164259004198045     ((ave:covalent_radius_pyykko_triple^2) * cbrt(ave:atomic_number))
33            0.911657794735113214    ((ave:covalent_radius_pyykko_triple^3) * (max:en_ghosh * min:covalent_radius_pyykko_double))
34            0.911660141071270469    ((ave:covalent_radius_pyykko_triple^3) * ln(ave:atomic_number))
35            0.911676629108853387    ((ave:covalent_radius_pyykko_triple^3) * (max:mendeleev_number * ave:covalent_radius_pyykko_triple))
36            0.911682897029758577    (cbrt(min:gs_volume_per) * (ave:covalent_radius_slater + min:covalent_radius_pyykko))
37            0.911682996931246992    ((ave:gs_volume_per + min:gs_volume_per) * ave:covalent_radius_pyykko_triple)
38            0.911691350055525929    ((min:covalent_radius_slater / ave:covalent_radius_pyykko) * (ave:gs_volume_per + min:gs_volume_per))
39            0.911710514760470381    ((ave:covalent_radius_pyykko_triple^6) / (min:vdw_radius_mm3 * min:covalent_radius_pyykko_double))
40            0.911726908172468264    ((min:vdw_radius * ave:covalent_radius_pyykko_triple) * sqrt(max:en_ghosh))
41            0.911731528390595569    ((ave:covalent_radius_pyykko_triple + min:covalent_radius_pyykko) * (ave:covalent_radius_pyykko_triple / min:vdw_radius_mm3))
42            0.911735825025329794    ((ave:covalent_radius_pyykko + min:vdw_radius_alvarez) * (ave:covalent_radius_pyykko_triple / min:vdw_radius_mm3))
43            0.911737184455938432    ((min:period * min:covalent_radius_pyykko_triple) + (max:mendeleev_number * ave:covalent_radius_pyykko_triple))
44            0.911739510447075019    ((ave:covalent_radius_pyykko_triple^2) / cbrt(max:mendeleev_number))
45            0.911743024098389698    ((ave:covalent_radius_pyykko_triple^2) / cbrt(min:covalent_radius_pyykko_double))
46            0.911753747615170917    ((ave:covalent_radius_pyykko_triple + min:covalent_radius_pyykko_triple) / cbrt(ave:heat_capacity_mass))
47            0.911757427278134025    (|(min:covalent_radius_pyykko_triple / min:hhi_p) - (ave:covalent_radius_pyykko_triple / max:mendeleev_number)|)
48            0.911759091157096746    ((ave:covalent_radius_pyykko_triple^3) * cbrt(min:vdw_radius))
49            0.911762501942448012    (cbrt(ave:covalent_radius_pyykko) * ave:covalent_radius_pyykko_triple)
50            0.911763181124297661    ((ave:covalent_radius_pyykko * ave:atomic_number) + (max:mendeleev_number * min:covalent_radius_pyykko_double))
51            0.911771755779395399    ((ave:covalent_radius_pyykko_triple^3) / (max:mendeleev_number + min:period))
52            0.91177790636076872     ((min:vdw_radius_alvarez * max:en_allen) * (min:vdw_radius * ave:covalent_radius_pyykko_triple))
53            0.911786032972854543    ((max:mendeleev_number / min:vdw_radius_mm3) * (min:vdw_radius * ave:covalent_radius_pyykko_triple))
54            0.911788799179279241    ((ave:covalent_radius_pyykko_triple^2) / (min:atomic_radius_rahm - min:covalent_radius_pyykko))
55            0.911800793274801791    ((ave:covalent_radius_pyykko_triple + min:covalent_radius_pyykko) / cbrt(ave:heat_capacity_mass))
