# FEAT_ID     Score                   Feature Expression
56            0.904066425169261612    (cbrt(min:vdw_radius_mm3) * (|mp_bandgap|))
57            0.903993033879167407    ((min:vdw_radius_mm3 * mp_bandgap) / cbrt(min:covalent_radius_pyykko_double))
58            0.903949039083852046    ((min:vdw_radius_mm3 + min:covalent_radius_slater) * (mp_bandgap / min:atomic_radius_rahm))
59            0.903923685855430925    (sqrt(min:vdw_radius_mm3) * (max:mendeleev_number * mp_bandgap))
60            0.903904373025264829    ((max:first_ion_en * mp_bandgap) / (max:first_ion_en + mp_bandgap))
61            0.903850864451893221    ((|mp_bandgap|) / (max:mendeleev_number - ave:period))
62            0.903802647081201949    ((min:vdw_radius_mm3 * mp_bandgap) / (min:atomic_radius_rahm * max:mendeleev_number))
63            0.903714554891166033    ((max:mendeleev_number * mp_bandgap) / (min:atomic_radius_rahm - min:covalent_radius_slater))
64            0.903658855053709908    ((|mp_bandgap|) / (max:mendeleev_number - min:period))
65            0.903652977373817223    ((min:covalent_radius_pyykko_triple + min:vdw_radius) * (mp_bandgap / min:atomic_radius_rahm))
66            0.903625711062758574    ((min:vdw_radius_mm3 * mp_bandgap) / cbrt(min:covalent_radius_pyykko_triple))
67            0.903591000310818404    (sqrt(min:vdw_radius_mm3) * mp_bandgap)
68            0.903525863723779965    ((min:vdw_radius_mm3 / max:en_pauling) * (max:en_allen * mp_bandgap))
69            0.903487452001246583    ((mp_bandgap / max:mendeleev_number) / cbrt(max:mendeleev_number))
70            0.903468929337737814    ((mp_bandgap / max:mendeleev_number) / ln(max:mendeleev_number))
71            0.903458971888022377    ((mp_bandgap / max:mendeleev_number) / sqrt(max:mendeleev_number))
72            0.903417931204808733    ((min:atomic_radius_rahm * mp_bandgap) / cbrt(min:covalent_radius_pyykko_triple))
73            0.903381280037704792    (cbrt(min:atomic_radius_rahm) * (|mp_bandgap|))
74            0.903364978884412473    ((|mp_bandgap|) / max:mendeleev_number)
75            0.903359202480185308    ((min:vdw_radius_alvarez * mp_bandgap) / (min:atomic_radius_rahm + min:vdw_radius))
76            0.9032476313777692      ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + ave:covalent_radius_pyykko))
77            0.903207622101362406    ((min:atomic_radius_rahm * mp_bandgap) / cbrt(min:covalent_radius_pyykko_double))
78            0.903194932541302675    (mp_bandgap / (min:atomic_radius_rahm - min:covalent_radius_slater))
79            0.903194775101870739    ((min:covalent_radius_pyykko + min:covalent_radius_cordero) * (mp_bandgap / min:covalent_radius_pyykko))
80            0.903179213079618126    ((min:atomic_radius_rahm + min:covalent_radius_pyykko) * (mp_bandgap / min:atomic_radius_rahm))
81            0.903163821276947942    (ln(max:mendeleev_number) * (mp_bandgap / max:mendeleev_number))
82            0.903124723469503787    ((min:covalent_radius_cordero * mp_bandgap) / (min:covalent_radius_pyykko + min:covalent_radius_cordero))
83            0.903064351657390518    ((mp_bandgap / max:mendeleev_number) / (max:mendeleev_number + min:period))
84            0.903058828794105262    (cbrt(min:vdw_radius_mm3) * (max:mendeleev_number * mp_bandgap))
85            0.903052708237461976    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 + min:vdw_radius))
86            0.903050645927405249    ((min:vdw_radius_mm3 * mp_bandgap) / cbrt(min:atomic_radius_rahm))
87            0.90304603968828312     ((min:vdw_radius * mp_bandgap) / cbrt(min:covalent_radius_slater))
88            0.903031743204862569    (cbrt(min:vdw_radius_mm3) * (mp_bandgap / max:mendeleev_number))
89            0.903002954851093387    ((ave:covalent_radius_pyykko + ave:covalent_radius_slater) * (mp_bandgap / ave:covalent_radius_pyykko))
90            0.902996817372151428    (cbrt(min:vdw_radius) * (mp_bandgap / max:mendeleev_number))
91            0.90299263304334243     ((|mp_bandgap|) / (max:mendeleev_number^2))
92            0.902968890496551158    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 * max:mendeleev_number))
93            0.902957216169753885    (sqrt(min:atomic_radius_rahm) * (max:mendeleev_number * mp_bandgap))
94            0.902941306272659117    ((ave:covalent_radius_slater * mp_bandgap) / (ave:covalent_radius_pyykko + ave:covalent_radius_slater))
95            0.902923706259347814    (sqrt(min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius))
96            0.902888761146789842    ((mp_bandgap / max:mendeleev_number) / (max:mendeleev_number - ave:period))
97            0.902869709958734723    ((|mp_bandgap|) / (min:atomic_radius_rahm - min:covalent_radius_pyykko))
98            0.902849217099949586    ((min:atomic_radius_rahm + min:covalent_radius_cordero) * (mp_bandgap / min:atomic_radius_rahm))
99            0.902847229925922257    ((ave:covalent_radius_slater + ave:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_cordero))
100           0.902826213755685281    ((ave:covalent_radius_slater * mp_bandgap) / (ave:covalent_radius_slater + ave:covalent_radius_cordero))
101           0.902811549223940912    ((mp_bandgap / max:mendeleev_number) / (max:mendeleev_number + ave:period))
102           0.902806192468247559    ((ave:covalent_radius_slater * mp_bandgap) / (ave:covalent_radius_pyykko + ave:covalent_radius_cordero))
103           0.902794375738355526    ((|mp_bandgap|) / (max:mendeleev_number + min:period))
104           0.902759039842165323    (mp_bandgap / sqrt(max:mendeleev_number))
105           0.902754973655398696    ((min:covalent_radius_pyykko_double + min:vdw_radius_alvarez) * (mp_bandgap / min:atomic_radius_rahm))
106           0.902745519848193179    (cbrt(min:atomic_radius_rahm) * (max:mendeleev_number * mp_bandgap))
107           0.902732456741403344    ((min:covalent_radius_slater * mp_bandgap) / (min:covalent_radius_pyykko + min:covalent_radius_cordero))
108           0.902685883542042822    ((max:mendeleev_number * mp_bandgap) / (max:mendeleev_number - ave:period))
109           0.902682437398470428    ((min:vdw_radius_mm3 * mp_bandgap) * (max:mendeleev_number^3))
110           0.902673112729939553    ((min:vdw_radius * mp_bandgap) / (min:atomic_radius_rahm + ave:covalent_radius_pyykko))
111           0.902665986335609793    ((ave:covalent_radius_slater * mp_bandgap) / (max:mendeleev_number * ave:covalent_radius_cordero))
112           0.902651329781874012    (mp_bandgap / (max:mendeleev_number + ave:period))
113           0.902641509772135309    ((max:mendeleev_number + ave:period) * (mp_bandgap / max:mendeleev_number))
114           0.902619632198238597    ((mp_bandgap / max:mendeleev_number) / (min:atomic_radius_rahm - min:covalent_radius_cordero))
115           0.902617894696348899    ((min:vdw_radius_alvarez + min:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius_alvarez))
116           0.902597730726805381    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 + ave:covalent_radius_pyykko))
117           0.902596468889639736    ((max:mendeleev_number * mp_bandgap) / (max:mendeleev_number - min:period))
118           0.902591919344543303    ((min:covalent_radius_cordero + min:covalent_radius_slater) * (mp_bandgap / min:covalent_radius_pyykko))
119           0.902585245533211178    ((mp_bandgap / max:mendeleev_number) / (max:mendeleev_number - min:period))
120           0.902574762491036631    ((max:mendeleev_number + min:period) * (mp_bandgap / max:mendeleev_number))
121           0.902561052129137065    ((min:covalent_radius_pyykko + min:covalent_radius_slater) * (mp_bandgap / min:covalent_radius_cordero))
122           0.902517168819767179    ((mp_bandgap / ave:covalent_radius_cordero) * ave:covalent_radius_slater)
123           0.902512116013695298    ((mp_bandgap / max:mendeleev_number) / (min:atomic_radius_rahm - min:covalent_radius_pyykko))
124           0.902504578312816719    ((max:en_allen * mp_bandgap) / (max:en_allen + mp_bandgap))
125           0.902502238437129067    ((max:mendeleev_number * min:vdw_radius) * (mp_bandgap / min:vdw_radius_alvarez))
126           0.902482202811789924    (cbrt(min:period) * (mp_bandgap / min:vdw_radius_mm3))
127           0.902464976334515168    (cbrt(min:vdw_radius_alvarez) * (mp_bandgap / max:mendeleev_number))
128           0.902451244393343455    (mp_bandgap / cbrt(max:mendeleev_number))
129           0.90243826005699157     (sqrt(min:vdw_radius) * (|mp_bandgap|))
130           0.902432279395724457    (sqrt(min:vdw_radius_alvarez) * mp_bandgap)
131           0.902428645648304717    ((min:vdw_radius_mm3 + min:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius_mm3))
132           0.902427411150953818    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + min:atomic_radius_rahm))
133           0.902415990041354754    ((ave:first_ion_en * mp_bandgap) / (ave:first_ion_en + mp_bandgap))
134           0.902389731584808952    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko))
135           0.902338425102952923    ((min:vdw_radius * mp_bandgap) / min:atomic_radius_rahm)
136           0.9023364154264093      ((mp_bandgap / min:covalent_radius_pyykko) * min:covalent_radius_cordero)
137           0.902330121622368253    ((max:mendeleev_number * min:vdw_radius) * (mp_bandgap / min:vdw_radius_mm3))
138           0.902322689716432036    ((min:covalent_radius_cordero * mp_bandgap) / (max:mendeleev_number * min:covalent_radius_pyykko))
139           0.902319444630021561    ((min:vdw_radius_alvarez * mp_bandgap) / (min:atomic_radius_rahm + ave:covalent_radius_pyykko))
140           0.902312331826498837    (cbrt(min:period) * (mp_bandgap / min:atomic_radius_rahm))
141           0.902289526006849418    ((min:vdw_radius_mm3 * mp_bandgap) * (min:vdw_radius - min:covalent_radius_cordero))
142           0.902263584148958464    (mp_bandgap / cbrt(ave:first_ion_en))
143           0.902243304032458115    ((max:en_allen / max:mendeleev_number) + (|mp_bandgap|))
144           0.902218211512053059    ((max:first_ion_en * mp_bandgap) / (ave:first_ion_en + max:first_ion_en))
145           0.902205789914730771    (mp_bandgap / ln(max:mendeleev_number))
146           0.90215471010181536     ((min:covalent_radius_pyykko_double * mp_bandgap) / (min:covalent_radius_pyykko_triple * max:mendeleev_number))
147           0.902150469116480558    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + ave:covalent_radius_cordero))
148           0.902137495030350789    ((mp_bandgap / ave:covalent_radius_pyykko) * ave:covalent_radius_slater)
