# c0 + a0 * (ave:num_p_valence * ave:covalent_radius_pyykko) + a1 * (min:gs_est_bcc_latcnt * ave:period)
# Property Label: $Volume$; Unit of the Property: AA^3
# RMSE: 8.16267375768835; Max AE: 40.5327570401554
# Coefficients
# Task   a0                      a1                      c0
# all ,  3.026489493800092e-01,  8.221282734070471e+00, -7.951256934326227e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; pm;                                               46|9|mult; (ave:num_p_valence * ave:covalent_radius_pyykko); $\left(ave:num_{p, valence} ave:covalent_{radius, pyykko}\right)$; (ave:num_p_valence .* ave:covalent_radius_pyykko); ave:num_p_valence,ave:covalent_radius_pyykko
# 1;  1; AA;                                               256|49|mult; (min:gs_est_bcc_latcnt * ave:period); $\left(min:gs_{est, bcc, latcnt} ave:period\right)$; (min:gs_est_bcc_latcnt .* ave:period); min:gs_est_bcc_latcnt,ave:period
# Number of Samples Per Task
# Task, n_mats_train            
# all , 103                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
64          ,  9.806170819706537e+01,  9.276501776384593e+01,  3.210000000000000e+02,  9.138145078600001e+00
27          ,  9.195581102005919e+01,  9.198046158506132e+01,  3.522400000000000e+02,  7.892681361000001e+00
125         ,  2.012029980198631e+02,  1.980830836438352e+02,  4.454400000000000e+02,  1.736757019480000e+01
73          ,  1.013508525385564e+02,  1.052462604362775e+02,  3.622400000000001e+02,  9.138145078600001e+00
11          ,  1.617034912836585e+02,  1.601410932389045e+02,  4.153600000000001e+02,  1.385980736260000e+01
119         ,  1.887146035400442e+02,  1.674698746671074e+02,  4.197600000000000e+02,  1.458927090800000e+01
110         ,  1.562326241405194e+02,  1.517984648028261e+02,  3.996000000000000e+02,  1.342521812520000e+01
113         ,  7.050822380170608e+01,  7.974995939697531e+01,  3.072000000000000e+02,  8.063069187000000e+00
9           ,  7.063457799019668e+01,  7.777726501878277e+01,  2.860800000000000e+02,  8.600607132800000e+00
4           ,  7.851117738952721e+01,  8.138426372362734e+01,  3.126000000000000e+02,  8.063069187000000e+00
124         ,  1.885207260436857e+02,  1.861689417219913e+02,  4.338000000000000e+02,  1.634688906480000e+01
31          ,  8.459240483249847e+01,  8.548933702075051e+01,  2.969600000000000e+02,  9.138145078600001e+00
36          ,  1.804786609572536e+02,  1.827211087478834e+02,  4.576400000000000e+02,  1.504989147060000e+01
16          ,  1.473017585346737e+02,  1.431847501916930e+02,  3.858000000000000e+02,  1.288550196980000e+01
10          ,  1.071503545301096e+02,  1.013723538842134e+02,  3.494400000000000e+02,  9.138145078600001e+00
111         ,  9.534692245017716e+01,  9.077906388414796e+01,  3.290400000000000e+02,  8.600607132800000e+00
42          ,  1.922420330482679e+02,  1.965635457978173e+02,  4.470000000000000e+02,  1.712531235360000e+01
118         ,  5.345461156622450e+01,  5.019876327654408e+01,  2.284800000000000e+02,  7.366502603600000e+00
127         ,  1.258768321724361e+02,  1.381998514478707e+02,  3.153600000000000e+02,  1.487225924100000e+01
96          ,  9.458888504929534e+01,  9.557189981792212e+01,  3.355200000000000e+02,  8.945038875800002e+00
60          ,  6.700355961656858e+01,  6.265983136912602e+01,  2.553600000000000e+02,  7.892681361000001e+00
40          ,  1.876581343779474e+02,  1.868487611338414e+02,  4.441600000000001e+02,  1.604819799880000e+01
86          ,  6.540869502383295e+01,  6.684042420667089e+01,  2.548800000000000e+02,  8.418860118400001e+00
24          ,  9.809953691058023e+01,  9.918754391640627e+01,  3.617599999999999e+02,  8.418860118400001e+00
25          ,  1.397570909097410e+02,  1.449083264774200e+02,  3.942000000000000e+02,  1.278592202400000e+01
23          ,  1.776115625775598e+02,  1.785011449056778e+02,  4.549200000000000e+02,  1.463672496000000e+01
115         ,  1.348472579215662e+02,  1.356575263468497e+02,  3.810000000000000e+02,  1.214662592280000e+01
44          ,  1.408716465187509e+02,  1.380202730764541e+02,  3.984000000000000e+02,  1.179347604540000e+01
15          ,  1.304908476901080e+02,  1.157850086221348e+02,  3.756000000000000e+02,  9.928211353200000e+00
95          ,  7.035268214247002e+01,  7.131156003562059e+01,  2.553600000000000e+02,  8.945038875800002e+00
22          ,  8.942508557141944e+01,  8.703889964157617e+01,  3.020800000000000e+02,  9.138145078600001e+00
140         ,  9.231264108905833e+01,  9.082691094428363e+01,  3.438000000000000e+02,  8.063069187000000e+00
47          ,  5.673059181818780e+01,  5.743005752383946e+01,  2.380800000000000e+02,  7.892681361000001e+00
30          ,  1.575095787725395e+02,  1.433455281571718e+02,  3.984000000000000e+02,  1.244121621600000e+01
112         ,  7.423809586689029e+01,  7.636378184737987e+01,  2.577600000000000e+02,  9.471217633200002e+00
76          ,  6.221586353440775e+01,  6.570647137397776e+01,  2.754000000000000e+02,  7.525531241199999e+00
137         ,  2.091771198782973e+02,  1.883983237546670e+02,  4.492800000000000e+02,  1.604819799880000e+01
33          ,  9.639831336185570e+01,  8.580351515634061e+01,  3.126000000000000e+02,  8.600607132800000e+00
81          ,  6.779890223639997e+01,  7.278845678946995e+01,  2.988000000000000e+02,  7.525531241199999e+00
142         ,  6.217869364696995e+01,  6.553298074534925e+01,  2.505600000000000e+02,  8.418860118400001e+00
62          ,  1.284855607921225e+02,  1.377888900111794e+02,  3.876000000000000e+02,  1.216291055900000e+01
139         ,  7.773399964038569e+01,  7.452018555168874e+01,  2.899200000000000e+02,  8.063069187000000e+00
135         ,  8.871171279800387e+01,  8.192903183251137e+01,  3.144000000000000e+02,  8.063069187000000e+00
53          ,  1.912036606685361e+02,  1.971071843920427e+02,  4.582400000000000e+02,  1.677766154420000e+01
5           ,  5.646241061036604e+01,  5.655842854962503e+01,  2.352000000000000e+02,  7.892681361000001e+00
85          ,  6.604743166171670e+01,  7.363529707596891e+01,  3.162000000000000e+02,  6.987993295400001e+00
109         ,  1.156360400954843e+02,  1.169290866541110e+02,  3.862400000000000e+02,  9.675683024400001e+00
49          ,  7.517971112473752e+01,  7.656554579685753e+01,  2.727200000000000e+02,  8.945038875800002e+00
35          ,  1.142981641844795e+02,  1.116866300790841e+02,  3.835200000000000e+02,  9.138145078600001e+00
77          ,  1.735436897724758e+02,  2.140764468126312e+02,  5.244000000000000e+02,  1.640618763080000e+01
34          ,  6.288448403712296e+01,  7.073047405281095e+01,  2.534400000000000e+02,  8.945038875800002e+00
131         ,  7.332445965687805e+01,  8.300591543966414e+01,  2.940000000000000e+02,  8.945038875800002e+00
43          ,  9.003176998171779e+01,  9.585203704752203e+01,  3.312000000000000e+02,  9.138145078600001e+00
70          ,  5.876522370994315e+01,  5.437935611408897e+01,  2.280000000000000e+02,  7.892681361000001e+00
129         ,  7.058438955216727e+01,  8.011313813623131e+01,  3.084000000000000e+02,  8.063069187000000e+00
13          ,  6.359044555550145e+01,  5.237783571208016e+01,  2.356800000000000e+02,  7.366502603600000e+00
108         ,  2.276117669121919e+02,  2.225469175270305e+02,  5.113600000000000e+02,  1.791653746500000e+01
114         ,  1.245825633863354e+02,  1.181127892202351e+02,  3.774000000000000e+02,  1.014508900440000e+01
3           ,  1.766257549836612e+02,  1.771936730405309e+02,  4.307200000000000e+02,  1.536856120800000e+01
17          ,  1.154201413293227e+02,  1.153244000950103e+02,  3.539200000000000e+02,  1.067028785060000e+01
38          ,  2.142336089710759e+02,  2.194269848594086e+02,  4.882400000000000e+02,  1.838815620960000e+01
72          ,  1.505744324222536e+02,  1.624581361958663e+02,  4.164000000000000e+02,  1.410335671060000e+01
120         ,  2.717063705144595e+02,  2.573879662562920e+02,  4.896000000000000e+02,  2.295549442680000e+01
6           ,  1.752395240612576e+02,  1.679568839131036e+02,  4.399600000000000e+02,  1.390488871200000e+01
101         ,  6.465769186928596e+01,  6.522280982673486e+01,  2.592000000000000e+02,  8.063069187000000e+00
2           ,  5.771548700058894e+01,  5.917331547226831e+01,  2.438400000000000e+02,  7.892681361000001e+00
122         ,  2.014000729838491e+02,  2.036939550452103e+02,  4.705599999999999e+02,  1.712531235360000e+01
54          ,  8.998190321387162e+01,  8.386540833677832e+01,  3.354000000000000e+02,  7.525531241199999e+00
50          ,  1.144884087492389e+02,  1.088384048423598e+02,  3.630000000000000e+02,  9.547099655800000e+00
104         ,  1.531720861969143e+02,  1.470113256803044e+02,  4.175200000000000e+02,  1.218324547620000e+01
61          ,  1.513414191693852e+02,  1.548969608215164e+02,  4.046400000000000e+02,  1.361656847340000e+01
136         ,  1.878481455563482e+02,  1.704748947681200e+02,  4.284000000000000e+02,  1.463672496000000e+01
91          ,  7.059248384925451e+01,  7.797096034638595e+01,  2.867200000000000e+02,  8.600607132800000e+00
41          ,  8.588925575648324e+01,  8.743781948299265e+01,  3.180000000000000e+02,  8.600607132800000e+00
58          ,  2.413589823761019e+02,  2.398896166690099e+02,  4.812000000000000e+02,  2.113630162000000e+01
90          ,  1.323141358213091e+02,  1.358167520380445e+02,  3.641600000000001e+02,  1.278592202400000e+01
48          ,  1.506649136932021e+02,  1.527552613163591e+02,  3.990000000000000e+02,  1.356368628400000e+01
88          ,  1.252802886728060e+02,  1.293645960966962e+02,  3.792000000000000e+02,  1.144744523200000e+01
126         ,  7.603223118739854e+01,  7.232846050553739e+01,  2.587200000000000e+02,  8.945038875800002e+00
21          ,  7.298106977000764e+01,  8.055244330679919e+01,  2.716000000000000e+02,  9.471217633200002e+00
57          ,  1.280373015126955e+02,  1.087081667485502e+02,  3.672000000000000e+02,  9.376644055800000e+00
75          ,  9.416246053996997e+01,  9.730475200454607e+01,  3.360000000000000e+02,  9.138145078600001e+00
32          ,  2.470528593513509e+02,  2.524218721465065e+02,  5.242800000000000e+02,  2.107477092240000e+01
138         ,  6.719447744045841e+01,  7.315163552872598e+01,  3.000000000000000e+02,  7.525531241199999e+00
59          ,  7.370978119031361e+01,  8.120267435399934e+01,  3.120000000000000e+02,  8.063069187000000e+00
128         ,  1.127928271848657e+02,  1.079822069386728e+02,  3.712800000000000e+02,  9.138145078600001e+00
37          ,  6.740982957627959e+01,  7.000411657429895e+01,  2.510400000000000e+02,  8.945038875800002e+00
29          ,  7.604393505755419e+01,  7.442276111612203e+01,  3.042000000000000e+02,  7.525531241199999e+00
107         ,  5.684900711217347e+01,  4.961767729373447e+01,  2.265600000000000e+02,  7.366502603600000e+00
134         ,  2.189143114936079e+02,  2.055054349166191e+02,  4.554000000000000e+02,  1.790373564240000e+01
52          ,  1.685536482338435e+02,  1.662039255703535e+02,  4.420000000000000e+02,  1.361656847340000e+01
