# c0 + a0 * (min:gs_volume_per * min:fusion_enthalpy) + a1 * (ave:gs_volume_per * ave:atomic_number)
# Property Label: $Volume$; Unit of the Property: AA^3
# RMSE: 9.71417492829397; Max AE: 23.334192621852
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.222105010666733e+00,  4.007079949407927e-02,  5.475706712246475e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; KJ * cm^3 * mol^-2;                               7|4|mult; (min:gs_volume_per * min:fusion_enthalpy); $\left(min:gs_{volume, per} min:fusion_{enthalpy}\right)$; (min:gs_volume_per .* min:fusion_enthalpy); min:gs_volume_per,min:fusion_enthalpy
# 1;  1; cm^3 * mol^-1;                                    21|19|mult; (ave:gs_volume_per * ave:atomic_number); $\left(ave:gs_{volume, per} ave:atomic_{number}\right)$; (ave:gs_volume_per .* ave:atomic_number); ave:gs_volume_per,ave:atomic_number
# Number of Samples Per Task
# Task, n_samples               
# all , 104                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
27          ,  9.195581102005920e+01,  7.927593380462467e+01,  2.003100000000000e+00,  5.507968000128001e+02
69          ,  7.310044637476960e+01,  7.212149652873960e+01,  2.475412500000000e+00,  3.578470000000000e+02
125         ,  2.012029980198630e+02,  2.004360687779796e+02,  5.893290000000000e+01,  1.838166700000000e+03
73          ,  1.013508525385564e+02,  9.329834906308764e+01,  2.475412500000000e+00,  8.863329000000001e+02
11          ,  1.617034912836585e+02,  1.610736178380452e+02,  5.312940000000000e+01,  1.032843000000000e+03
119         ,  1.887146035400442e+02,  1.863475554001800e+02,  7.763200000000001e+01,  9.162790000000001e+02
110         ,  1.562326241405194e+02,  1.501097994114349e+02,  3.813054999999999e+01,  1.216676400022800e+03
113         ,  7.050822380170608e+01,  7.697648260960214e+01,  2.475412500000000e+00,  4.790072000000000e+02
55          ,  1.465164071687489e+02,  1.516538031982932e+02,  3.155790000000000e+01,  1.455665200000000e+03
45          ,  6.922252251530169e+01,  7.516957806217553e+01,  2.475412500000000e+00,  4.339144000000000e+02
9           ,  7.063457799019668e+01,  7.212356017491355e+01,  2.475412500000000e+00,  3.578985000000000e+02
4           ,  7.851117738952721e+01,  7.637449125143574e+01,  2.475412500000000e+00,  4.639840069076000e+02
26          ,  5.966202570927710e+01,  7.301663984157236e+01,  2.003100000000000e+00,  3.945909333448000e+02
124         ,  1.885207260436857e+02,  1.899860615860176e+02,  6.456120000000000e+01,  1.405722600000000e+03
31          ,  8.459240483249847e+01,  7.575994515820175e+01,  2.475412500000000e+00,  4.486475000000000e+02
98          ,  1.892571838929967e+02,  1.834388811739981e+02,  4.808044999999999e+01,  1.744972800000000e+03
16          ,  1.473017585346737e+02,  1.469797313214325e+02,  4.269405000000000e+01,  9.993823999999998e+02
10          ,  1.071503545301096e+02,  9.188970418475272e+01,  2.475412500000000e+00,  8.511790000000001e+02
93          ,  1.586721939022781e+02,  1.523377429497662e+02,  5.038095000000000e+01,  8.986560000000001e+02
111         ,  9.534692245017716e+01,  7.551801770625624e+01,  2.475412500000000e+00,  4.426100000000000e+02
118         ,  5.345461156622450e+01,  6.571137512753342e+01,  2.003100000000000e+00,  2.122820000000000e+02
127         ,  1.258768321724361e+02,  1.474735904922294e+02,  3.820620000000000e+01,  1.148580400000000e+03
0           ,  1.324521624992106e+02,  1.319109285535994e+02,  3.813054999999999e+01,  7.625085000155999e+02
84          ,  1.874396857101914e+02,  1.828284418028742e+02,  5.119977500000000e+01,  1.634603600000000e+03
28          ,  9.362157646373184e+01,  8.373881069632634e+01,  2.475412500000000e+00,  6.477666999876001e+02
40          ,  1.876581343779474e+02,  1.819627219612262e+02,  5.312940000000000e+01,  1.554147900000000e+03
86          ,  6.540869502383295e+01,  7.924534108501112e+01,  2.003100000000000e+00,  5.500333333488001e+02
24          ,  9.809953691058024e+01,  8.663303677530341e+01,  2.003100000000000e+00,  7.343994000000001e+02
25          ,  1.397570909097410e+02,  1.468840441098700e+02,  3.412969999999999e+01,  1.258195500000000e+03
23          ,  1.776115625775598e+02,  1.729734934885795e+02,  5.119977500000000e+01,  1.388665200000000e+03
115         ,  1.348472579215662e+02,  1.375295874585920e+02,  3.576270000000000e+01,  9.749430000000001e+02
67          ,  1.178407975639319e+02,  1.172563567455777e+02,  2.424330000000000e+01,  8.203338000000000e+02
44          ,  1.408716465187509e+02,  1.365246611425024e+02,  2.424330000000000e+01,  1.301190300000000e+03
15          ,  1.304908476901080e+02,  1.144682822614765e+02,  2.296781379990000e+01,  7.896556896692000e+02
95          ,  7.035268214247002e+01,  7.836130177733962e+01,  2.003100000000000e+00,  5.279714000000001e+02
39          ,  6.690965549992833e+01,  7.366883484506515e+01,  2.003100000000000e+00,  4.108670000000000e+02
22          ,  8.942508557141944e+01,  7.666731234902562e+01,  2.475412500000000e+00,  4.712916000000000e+02
68          ,  1.728438327749059e+02,  1.702726753168121e+02,  7.361600000000000e+01,  6.375995999999999e+02
80          ,  1.635560662373134e+02,  1.696376184910308e+02,  3.412969999999999e+01,  1.826029800000000e+03
140         ,  9.231264108905832e+01,  7.900323159137308e+01,  2.475412500000000e+00,  5.295864000000000e+02
47          ,  5.673059181818781e+01,  6.998798730265833e+01,  2.003100000000000e+00,  3.190084000000001e+02
30          ,  1.575095787725395e+02,  1.512596571600687e+02,  5.720166250000000e+01,  6.637290000119999e+02
112         ,  7.423809586689029e+01,  8.476088895214052e+01,  2.003100000000000e+00,  6.876783999999999e+02
76          ,  6.221586353440775e+01,  6.720285397580076e+01,  2.475412500000000e+00,  2.350982000000000e+02
33          ,  9.639831336185570e+01,  8.352506241413361e+01,  2.475412500000000e+00,  6.424324345152000e+02
81          ,  6.779890223639997e+01,  7.113168901112529e+01,  2.475412500000000e+00,  3.331455333432000e+02
139         ,  7.773399964038569e+01,  6.812195583167130e+01,  2.475412500000000e+00,  2.580351482884000e+02
135         ,  8.871171279800387e+01,  7.612199952475946e+01,  2.475412500000000e+00,  4.576828666792000e+02
53          ,  1.912036606685361e+02,  1.932558670459323e+02,  5.070340000000000e+01,  1.909967400000000e+03
5           ,  5.646241061036604e+01,  7.022038191140419e+01,  2.003100000000000e+00,  3.248080000000000e+02
85          ,  6.604743166171670e+01,  6.941389123614148e+01,  2.475412500000000e+00,  2.902764666744000e+02
109         ,  1.156360400954843e+02,  1.032571729109108e+02,  2.475412500000000e+00,  1.134863600000000e+03
49          ,  7.517971112473752e+01,  7.560320460568244e+01,  2.003100000000000e+00,  4.591408000000001e+02
35          ,  1.142981641844795e+02,  9.547891782287650e+01,  2.475412500000000e+00,  9.407508000000000e+02
34          ,  6.288448403712296e+01,  8.621867665897499e+01,  2.003100000000000e+00,  7.240587000000000e+02
131         ,  7.332445965687805e+01,  8.308230713301376e+01,  2.003100000000000e+00,  6.457880000000001e+02
