ID,max:mendeleev_number,ave:melting_point,var:covalent_radius_pyykko_double,ave:evaporation_heat,var:num_d_unfilled,ave:num_s_unfilled,ave:c6_gb,ave:heat_capacity_molar,ave:atomic_radius,min:boiling_point,sum:electron_affinity,ave:Polarizability,ave:molar_volume,var:c6_gb,sum:melting_point,min:vdw_radius_uff,sum:gs_mag_moment,ave:gs_est_bcc_latcnt,ave:icsd_volume,var:covalent_radius_cordero,aflow_proto,exfoliation_energy_per_atom (eV/atom)
773,93.0,655.56,162.24,113.9,0.0,0.0,341.4,25.309800000000003,147.6,958.1,8.15401,4.902,17.128,17625.84,3277.8,420.5,0.0,3.8298402006,29.97,86.64,hP5_164_ad_d,0.07001648399999993
774,92.0,966.65,72.25,188.9,0.0,0.0,418.0,24.476,148.5,1263.0,6.407176,5.67,17.045,2809.0,3866.6,428.0,0.0,3.847641265,28.085,81.0,oP4_59_a_b,0.09130361499999973
775,93.0,1601.6000000000001,86.64,339.02,11.759999999999998,0.0,494.6,25.361800000000002,143.6,958.1,13.41202,7.502000000000001,14.192,102651.84,16016.0,317.0,0.0,3.5609068518,24.945999999999998,600.0,mP10_11_2e_3e,0.12628859600000109
777,95.0,1484.8666666666666,272.22222222222223,252.9606917205154,0.0,0.0,140.63333333333333,18.721666666666668,115.66666666666666,553.0,11.021332000000001,2.9766666666666666,13.11,4299.735555555555,17818.4,385.1,0.0,3.1212912043333336,14.549999999999999,256.8888888888889,oP12_26_2a2b_ab,0.0566240679166663
778,99.0,379.88,40.96,81.92800000000001,0.0,0.0,150.68,31.8036,145.28305391453,238.6,15.683612,2.912,16.638,11483.2656,1899.3999999999999,394.7,0.0,3.6440064906000003,27.686000000000003,51.84,tP5_123_a_fg,0.10132136800000024
781,98.0,1031.175,9.1875,206.67,3.0,0.0,286.25,62.942499999999995,151.91648110356,331.9,22.381529200000003,4.4125,16.94,29551.6875,8249.4,312.0,0.0,3.6798578465,52.30500000000001,108.0,hP8_162_d_k,0.08390586874999961
782,99.0,719.4666666666666,98.0,124.50666666666666,18.0,0.0,588.0666666666666,31.139333333333333,152.23587826210832,238.6,7.41345,7.386666666666667,16.593333333333334,482096.5355555555,2158.4,329.5,6.35e-06,3.620412167,27.686666666666667,1027.5555555555554,hP3_187_a_h,0.06749491833333376
785,93.0,778.8666666666666,14.222222222222221,141.33333333333331,0.0,0.3333333333333333,243.33333333333331,25.055333333333337,136.0,958.1,5.27634,4.58,13.316666666666666,213.55555555555554,2336.6,349.5,0.0,3.421776167,23.81,32.0,mC6_12_a_i,0.28542532666666665
787,92.0,828.1,56.25,166.95000000000002,0.0,0.0,495.5,24.965,151.5,1263.0,4.807412,6.15,15.23,600.25,3312.4,447.0,0.0,3.659106435,25.275,72.25,hP4_164_c_d,0.06406108500000007
791,92.0,560.54,162.24,49.8,0.0,0.0,357.4,24.967599999999997,147.2,553.0,14.811684,4.752,19.084,19357.440000000002,5605.400000000001,414.7,0.0,3.8914212766,27.959999999999997,230.64,mP10_2a_3a_7,0.14571212799999955
792,66.0,1562.3333333333333,470.22222222222223,296.0,2.0,0.0,3867.333333333333,27.08,193.33333333333331,1910.0,1.85304,29.0,28.279999999999998,5595627.555555555,4687.0,284.0,0.0,4.3698317499999995,46.54666666666667,1216.888888888889,tP3_123_a_h,0.18386478333333267
795,98.0,471.92499999999995,4.6875,30.269999999999996,0.0,0.0,205.25,62.927499999999995,152.91648110356,331.9,43.57905840000001,3.3649999999999993,18.0725,999.1875,7550.799999999999,418.9,0.0,3.8040084320000003,54.23500000000001,0.1875,mP16_14_3e_e,0.08819029999999994
797,97.0,591.8,227.55555555555554,75.3,0.0,0.0,2106.0,45.64333333333333,174.49306096648644,457.5,6.2626935999999995,16.8,29.866666666666664,5896178.0,1775.4,370.3,0.0,4.619311876333333,49.3,1283.5555555555557,hP3_164_a_d,0.1488752799999995
798,93.0,850.3,4.0,193.85,0.0,0.0,299.0,24.292500000000004,138.5,958.1,6.506764,4.805,15.025000000000002,4356.0,3401.2,420.5,0.0,3.65599325,26.02,0.0,oP4_59_a_b,0.07971767750000014
799,98.0,393.5,92.16000000000001,62.688,0.0,0.0,250.4,65.598,157.844246510464,331.9,29.000705600000003,3.76,19.462000000000003,16078.240000000002,3935.0,418.9,0.0,3.9100095534,58.154,57.760000000000005,aP10_1_2a_8a,0.056280970999999624
801,93.0,915.9999999999999,3.5555555555555554,169.5,2.0,0.0,309.0,25.17866666666667,135.0,958.1,4.70359646,5.013333333333334,13.17,11552.0,2748.0,287.2,1.5484712,3.3979215873333333,23.58,72.0,hP3_164_a_d,0.14297546666666605
803,99.0,1049.15,117.1875,221.3075,6.75,0.0,262.075,31.529249999999998,145.7653630448719,238.6,23.30887,4.41,15.41,81650.251875,8393.2,309.6,0.0,3.53891236775,25.75,675.0,hP8_162_d_k,0.07468423125000001
804,94.0,344.46500000000003,132.25,140.4,0.0,0.0,298.0,24.365000000000002,134.0,717.824,5.0142080600000005,5.51,13.665,24964.0,1377.8600000000001,403.5,0.0,3.5379169614999997,22.68,72.25,aP4_2_i_i,0.09789411249999969
805,98.0,702.7857142857142,90.0,125.97142857142856,16.53061224489796,0.0,876.4285714285713,61.644285714285715,163.39664867005712,331.9,34.86388200000001,8.664285714285713,19.80857142857143,1188279.387755102,9839.0,334.5,0.0,3.9272691382857143,55.948571428571434,1000.0,mP14_11_2e_5e,0.07962091285714301
809,98.0,1099.45,16.0,226.08,16.0,0.0,693.5,50.375,152.27765406903998,331.9,6.8851764000000015,8.825,15.21,256542.25,4397.8,317.5,4.5e-05,3.5559577825,41.405,400.0,aP4_2_i_i,0.0530668375000003
810,97.0,774.8,338.0,130.96666666666667,0.0,0.0,330.66666666666663,41.76766666666666,137.82639429981975,457.5,3.7180736,5.433333333333333,18.763333333333332,6805.555555555555,2324.4,274.5,0.0,3.7790919329999997,31.04333333333333,410.8888888888889,hP3_164_a_d,0.07606208666666658
813,98.0,620.175,0.75,117.92,0.0,0.0,217.25,61.765,151.16648110356,331.9,22.960571400000003,3.67,17.85,2745.1875,4961.4,418.9,0.0,3.78029979275,53.86000000000001,15.1875,aP8_1_2a_6a,0.07495286187499994
814,94.0,871.3,110.25,157.55,0.0,0.5,202.0,23.57,127.5,717.824,13.248416120000002,4.55,11.32,3844.0,6970.4,349.5,0.0,3.265127521,18.785,182.25,aP8_2_2i_2i,0.05913004000000033
818,88.0,1284.2666666666664,98.0,286.79999999999995,0.22222222222222224,0.3333333333333333,492.66666666666663,25.439999999999998,152.33333333333331,1908.0,4.220000000000001,6.566666666666666,15.156666666666666,256.88888888888886,3852.8,275.4,0.0,3.6905922889999996,25.173333333333332,2.0,tP3_123_a_h,0.11865850666666677
824,101.0,632.6999999999999,729.0,171.78954559617765,0.0,0.0,190.85,26.3,141.60071015570415,90.19,5.387651,3.3209999999999997,15.495000000000001,30328.222500000003,2530.7999999999997,350.0,0.0,3.10710064,19.795,729.0,tP4_129_a_c,0.10373746249999982
826,93.0,1158.0,6.0,219.82,11.759999999999998,0.0,521.8,25.1738,137.6,958.1,14.22402,7.222000000000001,13.18,125108.16,11580.0,314.4,0.0,3.4225095993999997,23.438,261.36,mP10_11_2e_3e,0.08850476499999971
827,94.0,358.52,15.360000000000001,26.220000000000002,0.0,0.0,158.8,23.1496,127.4,553.0,15.44905218,3.192,16.125999999999998,530.1600000000001,3585.2,403.5,0.0,3.6576069874,23.052,0.96,mP10_11_2e_3e,0.07515316199999944
828,93.0,711.75,9.0,171.9,0.0,0.0,376.5,24.7815,141.5,958.1,4.907,5.285,13.21,20592.25,2847.0,420.5,0.0,3.4674584200000003,23.21,0.25,hP4_164_c_d,0.058873399999999965
831,94.0,949.6,311.03999999999996,153.10000000000002,19.44,0.0,1124.0,24.232,147.4,717.824,13.69062418,10.82,17.27,1452384.0,9496.0,334.5,0.0,3.8394310825999995,28.644,1734.0,aP10_1_4a_6a,0.42735557600000007
832,92.0,1132.62,10.88888888888889,243.26666666666665,0.0,0.6666666666666666,441.66666666666663,25.522000000000006,150.66666666666666,1263.0,13.176272,5.699999999999999,13.626666666666667,430.2222222222222,6795.719999999999,329.3,0.0,3.5176197136666665,22.619999999999997,0.8888888888888888,mP6_2a_4_a,0.15172219833333322
834,84.0,1916.0666666666666,5.555555555555555,464.66666666666663,3.555555555555556,0.0,438.0,23.714666666666666,136.33333333333331,3103.0,3.565424,6.726666666666667,11.893333333333333,10658.0,5748.2,312.0,0.0,3.403232346666666,19.42,128.0,tP3_123_a_h,0.32493631666666634
837,97.0,1159.85,36.0,232.275,16.0,0.0,794.5,39.745,148.86979572486484,457.5,6.2760736,9.975,18.18,164430.25,4639.4,317.5,4.5e-05,3.81715864,30.09,110.25,hP4_164_c_d,0.058412944999999716
840,99.0,401.65,67.6875,23.4075,0.0,0.0,137.825,31.62175,145.2653630448719,238.6,23.28435,2.7125000000000004,16.28,4975.576875000001,3213.2,394.7,0.0,3.629307029,27.1675,54.1875,mC16_12_g_ij,0.07033656124999998
842,98.0,347.61,182.25,127.33,0.0,0.0,415.0,51.214999999999996,161.77765406903998,331.9,14.654352800000002,6.625,17.77,51984.0,2780.88,418.9,0.0,3.7697170855,45.64,121.0,mC8_12_i_i,0.09279943125000001
844,94.0,698.8571428571429,88.40816326530611,166.84285714285716,0.0,0.0,357.1428571428571,23.557142857142857,136.14285714285714,717.824,15.925264180000001,5.128571428571428,12.369999999999997,35363.26530612245,9784.0,403.5,0.0,3.4274007138571427,20.53142857142857,62.69387755102041,oP14_31_3a_4a,0.12366425071428555
845,102.0,1278.265,1190.25,290.77,16.0,0.0,525.1,28.517,150.51180708422402,85.01,6.830379400000001,8.378499999999999,12.32,265122.00999999995,5113.06,314.1,0.0,3.114351917,19.42,3481.0,hP4_164_c_d,0.05809207999999977
846,99.0,355.125,270.75,64.1075,0.0,0.0,198.825,31.76925,150.2653630448719,238.6,47.536699999999996,3.285,17.59,31043.926875000005,5682.0,394.7,0.0,3.73978142775,29.340000000000003,256.6875,mP16_14_3e_e,0.08131890875000014
847,99.0,208.47499999999997,9.1875,27.7575,0.0,0.0,119.57499999999999,31.417749999999998,142.5153630448719,238.6,23.169564,2.5425000000000004,17.2975,1515.3768750000002,1667.7999999999997,394.7,0.0,3.634533589,26.535,4.6875,mC16_12_g_ij,0.07047125749999994
848,77.0,1928.3333333333333,138.88888888888889,407.3333333333333,2.0,0.0,316.66666666666663,19.328666666666663,119.99999999999999,3243.0,-3.2361999999999997,6.266666666666666,6.073333333333332,21080.888888888887,5785.0,274.5,0.0,2.6893918633333334,10.033333333333333,450.0,tP3_123_a_h,0.5043880700000001
852,102.0,870.02,1058.0,196.02666666666664,14.222222222222223,0.0,353.46666666666664,29.445999999999998,145.01574277896532,85.01,13.632758800000003,5.771333333333333,11.946666666666665,235664.00888888884,5220.12,314.1,0.0,2.9721311876666663,18.42,3094.2222222222217,mP6_11_2e_e,0.12545152500000079
853,89.0,1120.15,1.6875,106.3,0.0,0.0,286.25,24.2855,138.5,876.0,7.289424,4.6925,13.12,2067.1875,8961.2,423.0,0.0,3.55059017025,21.6975,0.1875,hP8_164_d_i,0.33814468500000006
854,94.0,659.75,90.25,147.3,0.0,0.0,330.0,23.45,135.0,717.824,15.059604180000001,4.85,12.765,36100.0,7917.0,403.5,0.0,3.464261194,21.185000000000002,64.0,aP12_2_3i_3i,0.06292976416666729
855,98.0,432.79999999999995,3.0,93.19500000000001,0.0,0.0,270.25,62.817499999999995,153.91648110356,331.9,21.047189200000002,3.9875,17.335,20791.6875,3462.3999999999996,418.9,0.0,3.72064679125,53.00750000000001,0.1875,oP8_26_a_ac,0.08980916187499988
857,88.0,1042.6333333333332,43.55555555555556,167.46666666666664,0.0,0.0,1654.6666666666665,25.695999999999998,184.33333333333331,1757.0,1.0951,18.866666666666664,23.529999999999998,662016.8888888889,3127.9,339.9,0.0,4.1453675463333335,39.53,304.22222222222223,hP3_164_a_d,0.46454944666666664
858,74.0,1368.64,49.0,316.75,16.0,0.0,654.0,26.8565,162.0,629.73,4.4793534858626085,10.61,13.765,148996.0,5474.56,270.5,0.0,3.618339581,23.12,462.25,tP4_129_c_c,0.27354487250000004
859,94.0,593.16,365.03999999999996,84.38,0.0,0.0,285.6,23.712,139.8,717.824,16.64662418,4.38,16.594,31799.04,5931.6,403.5,0.0,3.8260035294,27.54,277.44,mP10_2a_3a_7,0.1431042755000007
861,93.0,711.75,9.0,171.9,0.0,0.0,376.5,24.7815,141.5,958.1,4.907,5.285,13.21,20592.25,2847.0,420.5,0.0,3.4674584200000003,23.21,0.25,hP4_187_g_h,0.058217308750000196
863,98.0,1030.45,110.25,198.28,20.25,0.0,1393.5,51.11,167.77765406903998,331.9,7.341176400000001,12.875,19.83,1455642.25,4121.8,334.5,0.0,3.953633659,49.055,1225.0,hP4_164_c_d,0.040251182499999594
870,102.0,266.1225,1026.75,53.705,0.0,0.0,133.65,29.7855,140.267710626336,85.01,22.499138200000004,2.06775,12.947499999999998,45719.707500000004,2128.98,336.4,0.0,3.0111627945,19.8675,1260.75,mC16_12_g_ij,0.07992737500000002
871,99.0,1084.15,147.0,180.12801879038656,0.0,0.0,84.79999999999998,27.590999999999998,133.2653630448719,238.6,24.200588,2.0525,14.365,453.8699999999999,8673.2,385.1,0.0,3.30505901525,23.205000000000002,157.6875,aP8_1_2a_6a,0.07205118374999975
873,102.0,369.68666666666667,2312.0,51.69333333333333,0.0,0.0,1853.4666666666665,30.225999999999996,163.34907611229866,85.01,6.946999400000001,13.604666666666668,20.186666666666664,6795264.008888889,1109.06,336.4,0.0,3.468092923,31.906666666666666,5547.555555555556,tP3_115_a_g,0.31911451333333307
874,89.0,961.65,147.0,64.9,0.0,0.0,322.25,25.060000000000002,147.0,876.0,5.577999999999999,5.1325,14.017499999999998,11625.1875,7693.2,423.0,0.0,3.5986529815,23.2725,126.75,hP8_164_d_i,0.3543316550000002
876,98.0,925.18,4.0,31.832,0.0,0.0,245.4,34.85,142.711061627616,331.9,26.318352800000003,4.058,14.315999999999999,852.6400000000001,18503.6,418.9,0.0,3.6101708056,30.244,0.16,mP20_10_2m_4m4n,0.07683506200000023
877,92.0,843.1571428571428,55.10204081632652,183.6857142857143,0.0,0.0,498.99999999999994,24.855714285714285,150.28571428571428,1263.0,15.287896,6.242857142857142,14.482857142857142,588.0,11804.2,447.0,0.0,3.5944109204285715,24.037142857142854,70.77551020408163,oP14_31_3a_4a,0.14887078107142893
894,93.0,449.5466666666666,186.88888888888889,169.96666666666667,0.0,0.0,506.33333333333326,26.281,157.33333333333331,958.1,23.586029999999997,8.056666666666665,15.98,37355.55555555555,12137.76,420.5,0.0,3.6744381536666664,27.36333333333333,107.55555555555554,hP27_143_6d_abc2d,0.16124248888888904
896,92.0,442.85333333333335,26.888888888888886,196.79999999999998,0.0,0.0,461.0,25.93,147.33333333333331,1263.0,25.477884000000003,7.246666666666665,14.686666666666667,49.99999999999999,11957.04,438.3,0.0,3.606357924333333,24.38,56.888888888888886,hP27_143_6d_abc2d,0.22260999148148142
903,93.0,365.28666666666663,22.22222222222222,200.1,0.0,0.0,381.66666666666663,25.807666666666666,140.66666666666666,958.1,25.926029999999997,6.669999999999999,13.34,11050.888888888889,9862.74,420.5,0.0,3.478592581,23.00333333333333,0.8888888888888888,hP27_143_6d_abc2d,0.1968041825925928
904,99.0,208.47499999999997,9.1875,27.7575,0.0,0.0,119.57499999999999,31.417749999999998,142.5153630448719,238.6,23.169564,2.5425000000000004,17.2975,1515.3768750000002,1667.7999999999997,394.7,0.0,3.634533589,26.535,4.6875,oP8_31_a_ab,0.0807462525
906,99.0,300.76,420.25,122.755,0.0,0.0,370.05,30.344499999999996,156.67690869658125,238.6,15.6509,6.1899999999999995,16.575,74501.70250000001,2406.08,394.7,0.0,3.6532494835,27.595,400.0,oP8_57_d_d,0.08150409499999989
908,77.0,1665.6666666666665,55.55555555555555,339.8333333333333,0.5555555555555556,0.16666666666666666,296.33333333333337,17.86583333333333,115.66666666666667,3243.0,-21.726,6.1,5.421666666666667,33893.88888888889,19988.0,274.5,0.0,2.591922022,8.688333333333333,293.8888888888889,oP12_26_a_a2c,0.3417893666666667
910,64.0,1330.6666666666665,430.2222222222222,232.09999999999997,2.0,0.0,1640.3333333333333,25.555999999999997,172.99999999999997,1757.0,0.7113564600000001,19.166666666666664,19.689999999999998,695413.5555555555,3992.0,287.2,1.5484712,3.730309132,33.166666666666664,320.88888888888886,tP3_123_a_h,0.23352537666666673
915,94.0,338.5314285714286,129.55102040816325,158.95714285714286,0.0,0.0,320.57142857142856,24.60285714285714,135.0,717.824,15.90262418,5.882857142857143,13.398571428571428,24454.530612244896,4739.4400000000005,403.5,0.0,3.5115787338571427,22.240000000000002,70.77551020408163,oP14_31_3a_4a,0.12495093607142849
917,102.0,882.706,484.00000000000006,27.228,0.0,0.0,210.04,25.972800000000003,138.0047228336896,85.01,26.468758800000003,3.5594,12.6,9984.006400000002,17654.12,336.4,0.0,3.3692854626,20.5,615.04,mP20_10_2m_4m4n,0.0817333790000001
925,82.0,771.0999999999999,32.0,169.73333333333332,0.0,0.0,1099.3333333333333,25.109666666666662,182.33333333333331,1757.0,0.73803632,12.986666666666665,20.906666666666666,639203.5555555555,2313.3,339.9,0.0,3.962997359333333,34.94333333333333,199.99999999999997,hP3_164_a_d,0.42078797999999984
927,76.0,845.5766666666666,32.0,126.13333333333334,0.0,0.0,511.3333333333333,25.042666666666662,152.66666666666666,1180.0,6.546433705282526,8.983333333333333,12.386666666666665,27690.888888888887,2536.73,276.3,0.0,3.3961158313333333,20.716666666666665,80.22222222222221,tP3_123_a_h,0.2940813133333333
929,99.0,713.1333333333332,272.22222222222223,135.94,18.0,0.0,931.4,31.476,157.56921159544166,238.6,7.532450000000001,9.02,18.22,1392112.9799999997,2139.4,334.5,0.0,3.7778377846666666,30.356666666666666,1720.888888888889,hP3_187_c_g,0.07070088000000041
930,99.0,929.8,138.88888888888889,208.60666666666665,5.555555555555555,0.0,377.73333333333335,30.31299047415132,143.56921159544166,238.6,7.77545,5.253333333333333,14.47,157510.13555555552,2789.4,299.8,0.0,3.4584728716666664,24.10666666666667,450.0,hP3_164_a_d,0.07215362333333353
932,92.0,1702.85,42.25,326.9,2.25,0.0,496.5,25.415,148.0,1263.0,7.069352,6.55,14.49,650.25,6811.4,284.0,0.0,3.5818358325,23.91,2.25,tP4_129_a_c,0.13954200500000002
933,98.0,511.26666666666665,600.8888888888889,67.03999999999999,0.0,0.0,1971.3333333333333,59.81666666666666,179.0368720920533,331.9,6.871796400000001,15.266666666666667,25.906666666666666,6367690.888888888,1533.8,370.3,0.0,4.271044066333333,64.38666666666666,2005.5555555555554,tP3_115_a_g,0.3205033099999999
935,98.0,884.675,48.0,192.17,6.75,0.25,425.25,62.9175,154.66648110356,331.9,22.016341200000003,6.2124999999999995,17.5425,170289.1875,7077.4,316.5,0.0,3.7473116297500004,53.392500000000005,363.0,hP8_162_c_k,0.08686413000000037
936,87.0,849.5,88.88888888888889,152.0,0.0,0.0,3864.333333333333,27.22,204.66666666666666,1883.0,1.231602,28.933333333333337,32.54333333333333,5615717.555555555,2548.5,370.3,0.0,4.698998860333333,53.71333333333334,997.5555555555554,hP3_164_a_d,0.23269312999999991
939,76.0,972.2433333333332,162.0,140.66666666666666,0.0,0.0,1578.6666666666665,25.749333333333333,177.33333333333331,1180.0,2.369078597320232,18.583333333333332,20.52,848470.2222222221,2916.73,276.3,0.0,3.8294049573333333,34.523333333333326,648.0,tP3_123_a_h,0.27200246
940,76.0,1597.865,16.0,344.9,16.0,0.0,658.0,25.560000000000002,152.5,1180.0,4.667957194640463,10.975,11.3,145924.0,6391.46,276.3,0.0,3.2873541645,18.805,702.25,tP4_129_c_c,0.38535016749999995
941,98.0,623.1266666666666,31.999999999999996,133.04,0.0,0.3333333333333333,267.0,58.93266666666666,153.70353875871996,331.9,18.071612800000004,3.9666666666666663,16.59,12799.999999999998,3738.7599999999998,329.3,0.0,3.6682249799999997,49.08,56.888888888888886,mP6_14_a_e,0.10476029999999992
944,102.0,552.6866666666667,213.55555555555554,107.36,0.0,0.0,78.13333333333333,26.350333333333328,126.68240944563199,85.01,4.402379400000001,2.238,9.083333333333332,9229.875555555554,1658.06,274.5,0.0,2.6278729796666664,13.65,338.0,tP3_115_a_g,0.046615850000000236
955,90.0,625.4,30.25,166.95000000000002,0.0,0.0,353.5,24.012,135.5,553.0,2.358874,5.215,13.51,27722.25,2501.6,414.7,0.0,3.3834142345,17.799999999999997,49.0,tP4_129_a_c,0.09069164999999924
958,94.0,1534.5,110.25,307.25,2.25,0.0,331.0,23.9,131.5,717.824,7.28180806,5.25,12.024999999999999,36481.0,6138.0,284.0,0.0,3.3869905915,19.82,324.0,tP4_129_a_c,0.12671253250000003
963,97.0,866.1333333333332,32.0,152.1,0.0,0.0,468.66666666666663,44.94666666666666,146.1597276331531,457.5,6.6800736,5.166666666666666,20.0,12693.555555555555,2598.4,289.9,0.0,3.964994476333333,33.24666666666666,0.0,hP3_164_a_d,0.13602405999999978
969,87.0,552.525,0.1875,169.6,0.0,0.0,512.0,25.72,170.25,1730.0,6.408172,7.450000000000001,20.287499999999998,3.0,4420.2,434.7,0.0,3.9732881537500004,33.667500000000004,1.6875,hP8_164_d_i,0.3994123224999999
973,97.0,605.1333333333332,174.22222222222223,75.96666666666667,0.0,0.0,1335.9999999999998,45.21666666666666,172.1597276331531,457.5,6.1660736,12.766666666666666,28.459999999999997,1793617.9999999998,1815.4,364.1,0.0,4.532663683333333,47.03333333333333,696.8888888888889,hP3_164_a_d,0.08334302999999998
977,102.0,924.265,1260.25,186.77,20.25,0.0,1305.1,28.917,156.01180708422402,85.01,7.416379400000001,11.628499999999999,15.54,1676766.0099999998,3697.06,334.5,0.0,3.3514203015,24.695,4422.25,hP4_164_c_d,0.05603441249999985
979,98.0,866.5200000000001,46.24,175.248,7.84,0.0,327.0,65.624,155.844246510464,331.9,13.776352800000002,5.0600000000000005,17.994,78400.0,4332.6,317.0,0.0,3.775542879,55.642,400.0,tP5_123_a_fg,0.11272924599999978
981,90.0,310.115,56.25,160.05,0.0,0.0,321.5,24.927,134.5,553.0,2.353214,5.875,14.41,18090.25,1240.46,414.7,0.0,3.457070002,19.295,56.25,tP4_129_a_c,0.1285601875000002
982,99.0,560.66,150.22222222222223,126.94,0.0,0.3333333333333333,207.06666666666663,31.105333333333334,146.902544928775,238.6,19.06816,3.3866666666666667,14.996666666666666,24185.335555555554,3363.96,329.3,0.0,3.512934844,25.02,256.88888888888886,mP6_14_a_e,0.1053293833333333
983,89.0,967.6625,82.6875,68.75,0.0,0.0,328.5,24.655,148.0,876.0,5.53748632,4.9775,14.2775,14076.75,7741.3,423.0,0.0,3.61247976625,23.72,136.6875,hP8_164_d_i,0.3254218725000002
984,98.0,425.4,108.0,70.97,0.0,0.0,266.25,63.074999999999996,157.91648110356,331.9,22.273529200000002,3.9374999999999996,19.3825,18841.6875,3403.2,418.9,0.0,3.9144828307500004,56.407500000000006,67.6875,hP8_162_c_k,0.08329849000000022
985,75.0,939.3666666666666,2.0,122.1,0.0,0.0,1621.6666666666665,25.95933333333333,182.66666666666663,1038.0,2.599532555319901,19.119999999999997,21.799999999999997,740138.8888888889,2818.1,284.8,0.0,3.9484807396666666,36.656666666666666,227.55555555555554,tP3_123_a_h,0.29802544000000003
986,99.0,431.79999999999995,48.0,97.3075,0.0,0.0,164.075,31.267249999999997,144.7653630448719,238.6,24.141773999999998,3.095,16.45,13456.951875,3454.3999999999996,394.7,0.0,3.64021280325,27.345000000000002,60.75,aP8_1_2a_6a,0.06131086062499991
996,97.0,426.15,27.0,74.4625,0.0,0.0,420.0,47.2025,155.55469358729724,457.5,20.2389448,5.862499999999999,24.6175,2883.0,3409.2,437.0,0.0,4.320688109,40.7275,15.1875,oP8_31_a_ab,0.1483162025
999,94.0,939.0,72.0,163.66666666666666,0.22222222222222224,0.3333333333333333,250.0,23.75333333333333,131.0,717.824,12.56441612,4.1,13.383333333333331,24200.0,5634.0,275.4,0.0,3.5177273316666664,22.206666666666663,213.55555555555554,mP6_14_a_e,0.1325304016666662
1000,90.0,615.0666666666666,18.0,142.53333333333333,0.0,0.0,246.33333333333331,23.623333333333335,131.0,553.0,10.903704000000001,4.366666666666666,15.889999999999999,7040.888888888889,7380.799999999999,414.7,0.0,3.5681629216666666,20.07,37.55555555555556,oP12_26_2a2b_ab,0.07680799041666742
1003,99.0,571.15,12.0,112.58250000000001,1.6875,0.0,188.075,31.66425,141.7653630448719,238.6,23.00086292,3.5100000000000002,14.71,24829.351875,4569.2,287.2,3.0969424,3.428487617,24.567500000000003,243.0,mC16_12_g_ij,0.06975747624999995
1004,87.0,796.1666666666666,18.0,145.2,0.0,0.0,590.3333333333333,25.086,163.33333333333331,1363.0,5.168817107962294,9.533333333333333,16.436666666666664,2990.222222222222,2388.5,302.1,0.0,3.7312837429999997,27.446666666666665,10.88888888888889,hP3_164_a_d,0.39218756666666665
1005,98.0,284.41499999999996,16.0,149.93,0.0,0.0,321.5,50.86,149.27765406903998,331.9,15.174352800000003,5.584999999999999,15.790000000000001,18090.25,2275.3199999999997,418.9,0.0,3.622832906,42.370000000000005,1.0,oP8_57_d_d,0.10362091250000005
1007,87.0,876.1666666666666,56.888888888888886,153.33333333333331,0.0,0.0,2324.333333333333,26.366666666666667,199.99999999999997,1657.0,1.038362,20.866666666666667,29.729999999999997,1640464.222222222,2628.5,364.1,0.0,4.525702474333333,49.17999999999999,490.88888888888886,hP3_164_a_d,0.3799274899999998
1010,98.0,629.4666666666666,8.0,121.24,0.0,0.3333333333333333,212.66666666666666,58.60666666666666,147.70353875871996,331.9,15.924352800000003,4.1,15.556666666666668,1317.5555555555554,3776.7999999999997,349.5,0.0,3.5307344583333333,47.36333333333333,32.0,mP6_14_a_e,0.06208390499999994
1012,102.0,705.0649999999999,784.0,155.57000000000002,0.0,0.5,137.1,27.872,131.01180708422402,85.01,9.272379400000002,3.3785000000000003,9.155,16103.609999999999,2820.2599999999998,336.4,0.0,2.747830108,14.115000000000002,1406.25,oP4_51_e_f,0.1106715100000002
1015,102.0,949.3533333333332,967.9999999999999,231.02666666666664,8.0,0.3333333333333333,386.8,29.06933333333333,138.01574277896532,85.01,7.719785400000001,5.604666666666666,11.076666666666666,283655.12000000005,2848.06,316.5,0.0,2.896092215,16.996666666666666,2544.222222222222,hP3_164_a_d,0.04955046333333435
1022,94.0,1563.5,240.25,345.25,9.0,0.5,640.0,23.65,136.5,717.824,5.9890200600000005,9.299999999999999,13.18,250000.0,6254.0,316.5,0.0,3.517590871,21.955,870.25,tP4_129_a_c,0.09278106250000029
1025,97.0,344.815,36.0,156.125,0.0,0.0,422.5,40.230000000000004,145.86979572486484,457.5,13.9561472,6.734999999999999,18.759999999999998,1122.25,2758.52,438.3,0.0,3.8840337634999997,31.055,72.25,mC8_12_i_i,0.13056703874999998
1026,99.0,660.4,192.0,157.0575,12.0,0.0,412.825,31.80175,150.5153630448719,238.6,22.52835,6.109999999999999,16.5475,299046.826875,5283.2,312.4,0.0,3.64267227825,27.61,999.1875,aP8_2_3i_i,0.07105139999999999
1027,99.0,754.9,204.1875,159.0575,12.0,0.0,332.825,31.89425,152.2653630448719,238.6,21.704349999999998,5.6850000000000005,16.4025,166698.82687499997,6039.2,314.1,0.0,3.62963945625,27.392500000000002,999.1875,aP8_2_3i_i,0.07064982250000007
1029,97.0,669.4999999999999,22.22222222222222,112.66666666666666,0.0,0.3333333333333333,373.0,44.736666666666665,148.49306096648644,457.5,14.840147199999999,5.826666666666666,20.569999999999997,512.0,4017.0,314.8,0.0,4.008505608,34.023333333333326,8.0,mP6_14_a_e,0.0989560983333333
