# FEAT_ID     Score                   Feature Expression
0             0.916149724092783502    (sqrt(min:covalent_radius_pyykko_double) * cbrt(min:gs_volume_per))
1             0.916153764233343826    ((ave:covalent_radius_pyykko_triple^3) / (min:vdw_radius + min:covalent_radius_pyykko_triple))
2             0.916160833194577195    ((min:covalent_radius_pyykko + min:covalent_radius_pyykko_double) * cbrt(min:gs_volume_per))
3             0.916171166898532063    (cbrt(min:gs_volume_per) * (ave:covalent_radius_slater + min:atomic_radius_rahm))
4             0.916189126465831394    ((ave:covalent_radius_pyykko_triple^3) / cbrt(min:vdw_radius_mm3))
5             0.916204681223735884    ((min:gs_volume_per / min:vdw_radius_alvarez) * (ave:gs_volume_per * min:fusion_enthalpy))
6             0.916210105166733069    (cbrt(min:gs_volume_per) * (ave:covalent_radius_pyykko * min:vdw_radius_alvarez))
7             0.916221443109138889    ((ave:covalent_radius_pyykko_triple^2) / sqrt(min:vdw_radius_mm3))
8             0.916222107975668831    ((ave:gs_volume_per + min:gs_volume_per) / (min:vdw_radius - min:covalent_radius_pyykko_triple))
9             0.91622570596655506     (cbrt(min:gs_volume_per) * (min:vdw_radius * ave:covalent_radius_slater))
10            0.916235179665832122    ((min:covalent_radius_pyykko_double + min:covalent_radius_pyykko_triple) * cbrt(min:gs_volume_per))
11            0.91623714154777558     ((ave:covalent_radius_pyykko_triple^3) / (min:vdw_radius_mm3 - min:covalent_radius_pyykko_double))
12            0.916243348717132533    ((ave:covalent_radius_pyykko * min:gs_volume_per) + (ave:gs_volume_per * min:covalent_radius_pyykko))
13            0.91627736272513105     ((min:vdw_radius_mm3 * ave:covalent_radius_pyykko_triple) * (max:en_ghosh * ave:covalent_radius_pyykko_triple))
14            0.916285076791130693    ((ave:covalent_radius_pyykko_triple^3) * (min:covalent_radius_pyykko_triple / min:covalent_radius_cordero))
15            0.916286334147290327    ((ave:covalent_radius_slater + ave:covalent_radius_pyykko_triple) / cbrt(ave:heat_capacity_mass))
16            0.91629966625141801     ((min:vdw_radius * min:vdw_radius_mm3) * (ave:gs_volume_per + min:gs_volume_per))
17            0.916316697462276619    ((max:en_allen * min:covalent_radius_pyykko) * (ave:gs_volume_per + min:gs_volume_per))
18            0.916322903304252145    ((ave:covalent_radius_pyykko / ave:covalent_radius_slater) * ave:covalent_radius_pyykko_triple)
19            0.916336412273324186    ((ave:covalent_radius_pyykko_triple^3) / (min:vdw_radius + min:covalent_radius_cordero))
20            0.91637171445266874     ((min:covalent_radius_pyykko_triple * min:gs_volume_per) + (ave:gs_volume_per * min:covalent_radius_slater))
21            0.916403286088606994    ((ave:covalent_radius_pyykko_triple^3) / (ave:covalent_radius_pyykko_triple + min:covalent_radius_cordero))
22            0.916403945721486091    ((ave:covalent_radius_pyykko_triple^3) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko_double))
23            0.916405755049912285    (sqrt(min:gs_volume_per) * (ave:covalent_radius_pyykko_triple / min:vdw_radius_alvarez))
24            0.916413291726297485    ((ave:covalent_radius_pyykko_triple - min:covalent_radius_pyykko_triple) + min:covalent_radius_pyykko)
25            0.916415845848901456    (sqrt(max:en_allen) * (ave:covalent_radius_pyykko_triple^3))
26            0.916434095174845975    (cbrt(max:en_allen) * (ave:covalent_radius_pyykko_triple^3))
27            0.916464965597499903    ((min:vdw_radius_alvarez * ave:covalent_radius_pyykko_triple) * (ave:covalent_radius_pyykko_triple / min:atomic_radius_rahm))
