# FEAT_ID     Score                   Feature Expression
0             0.902347290990178852    ((min:vdw_radius * mp_bandgap) / (min:covalent_radius_pyykko_triple + min:vdw_radius))
1             0.902356252497431122    (cbrt(max:en_allen) * (mp_bandgap / max:mendeleev_number))
2             0.902383040050032559    ((min:atomic_radius_rahm * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko_triple))
3             0.902385662539496147    ((max:mendeleev_number * mp_bandgap) + (max:first_ion_en + mp_bandgap))
4             0.902390315256850761    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) * (|mp_bandgap|))
5             0.902390779015537214    ((min:vdw_radius_mm3 * mp_bandgap) / sqrt(min:covalent_radius_pyykko_triple))
6             0.902402029690233642    ((ave:covalent_radius_slater + min:covalent_radius_pyykko) * (mp_bandgap / ave:covalent_radius_pyykko))
7             0.902406917785463003    ((min:atomic_radius_rahm * mp_bandgap) * (max:mendeleev_number - min:period))
8             0.902409504994919565    ((sum:first_ion_en / max:mendeleev_number) - (max:mendeleev_number * mp_bandgap))
9             0.902422603161770032    ((min:atomic_radius_rahm * mp_bandgap) * cbrt(max:first_ion_en))
10            0.902428127688221893    ((ave:covalent_radius_pyykko + min:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_pyykko))
11            0.902429346797302356    ((mp_bandgap / min:atomic_radius_rahm) * sqrt(min:vdw_radius))
12            0.902431956387791945    ((min:vdw_radius_mm3 + min:vdw_radius_alvarez) * (max:mendeleev_number * mp_bandgap))
13            0.902431968420887021    ((mp_bandgap / ave:period) - (max:mendeleev_number * mp_bandgap))
14            0.90245707309754708     ((mp_bandgap / min:atomic_radius_rahm) * (min:atomic_radius_rahm + min:covalent_radius_pyykko_triple))
15            0.902462373453361222    ((ave:covalent_radius_pyykko * mp_bandgap) / sqrt(ave:covalent_radius_slater))
16            0.902468249990347582    ((mp_bandgap / min:vdw_radius_mm3) * (min:vdw_radius_mm3 + min:covalent_radius_pyykko_double))
17            0.902472282119065272    ((mp_bandgap / min:vdw_radius_mm3) * (min:atomic_radius_rahm * max:mendeleev_number))
18            0.90249999065256048     ((min:vdw_radius_mm3 * mp_bandgap) / cbrt(ave:covalent_radius_slater))
19            0.902518773460608048    ((mp_bandgap / min:vdw_radius_mm3) * (min:atomic_radius_rahm + min:covalent_radius_slater))
20            0.902559498426757867    ((min:vdw_radius_alvarez * mp_bandgap) / sqrt(min:covalent_radius_pyykko_double))
21            0.902566132510059682    ((ave:covalent_radius_slater + min:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_slater))
22            0.902566603089218655    ((max:mendeleev_number * mp_bandgap) / sqrt(max:en_pauling))
23            0.902584337880149357    ((max:en_allen * mp_bandgap) / (ave:first_ion_en + max:en_allen))
24            0.902603734776397215    ((min:vdw_radius * mp_bandgap) / (min:covalent_radius_pyykko_double + min:vdw_radius_alvarez))
25            0.902609614655130899    ((ave:first_ion_en / ave:period) - (max:mendeleev_number * mp_bandgap))
