,Volume,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,ave:boiling_point,ave:bulk_modulus,ave:c6_gb,ave:covalent_radius_cordero,ave:covalent_radius_pyykko,ave:covalent_radius_pyykko_double,ave:covalent_radius_pyykko_triple,ave:covalent_radius_slater,ave:density,ave:dipole_polarizability,ave:electron_negativity,ave:electron_affinity,ave:en_allen,ave:en_ghosh,ave:en_pauling,ave:first_ion_en,ave:fusion_enthalpy,ave:gs_bandgap,ave:gs_energy,ave:gs_est_bcc_latcnt,ave:gs_est_fcc_latcnt,ave:gs_mag_moment,ave:gs_volume_per,ave:hhi_p,ave:hhi_r,ave:heat_capacity_mass,ave:heat_capacity_molar,ave:icsd_volume,ave:evaporation_heat,ave:heat_of_formation,ave:lattice_constant,ave:mendeleev_number,ave:melting_point,ave:molar_volume,ave:num_unfilled,ave:num_valance,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:period,ave:specific_heat,ave:thermal_conductivity,ave:vdw_radius,ave:vdw_radius_alvarez,ave:vdw_radius_mm3,ave:vdw_radius_uff,ave:sound_velocity,ave:Polarizability
99,0.23567609104229403,0.6173678172487442,0.45791244907227086,-0.8704803944812145,0.8723436372388115,0.7347541843187227,-0.9619797564557065,-0.306168123969254,0.835097307016457,-0.3829443752424622,-0.08435017078282597,-0.10854906726283414,-0.23458822337457405,0.00865050316985248,0.10405412878793174,0.599708462403673,0.8989690895416836,0.3046804734124202,1.18722164203954,1.4553883520753312,1.041464563373216,0.9485619577512974,-1.282774800961196,0.333180479188363,0.7584436185956474,-0.0215714208800681,-0.021571420733140802,-0.21221702161401385,0.4261646641070035,0.8773589433861563,0.41336560082179935,-0.0712482389566936,-0.35998767346821625,-0.39781117886857115,-0.8710754673915422,-0.8901128639639743,-0.6491507608396646,0.15726365495127673,-1.221809713087766,0.5053954946524296,0.06858661151350251,0.4730471945761718,-0.6231424048360417,-0.26208330898820575,1.3646639950824133,0.8475083757881585,0.5817959175438935,0.20476396307139752,-0.07602762839172081,0.09181598360676069,0.19235559796901336,-0.6554800339365165,0.05550403359673383,-0.03673713214971782,-0.19870596970653884,0.2271960501756485,0.37955295189459015,0.6700218885034939
138,-0.9390755725023978,-1.338113344115039,-0.7450096243143667,-1.3960362173731387,-0.3643394434279056,-1.3499726157201426,-0.24674142149754527,0.372912159286957,-0.4200049260209064,-0.9455383119010127,-0.8631203425911882,-0.6055630835727569,-0.7914319020854819,-0.915441448242067,-0.6043090454354638,-0.2405518514184415,1.1221773918272453,0.5612230497560939,1.0853893809482926,0.8290192732021144,1.1343415332039826,1.2298536580507118,-0.5672375709646823,0.333180479188363,0.548913544262276,-0.7866074790115674,-0.7866074789399768,-0.21221702161401385,-0.6272509146537931,-1.1691706645775408,-0.10023633273457151,0.8085497472809698,-0.45496645067992547,-0.5394132492867201,-0.5372305908888597,-0.516840774509487,-0.8636662244255462,0.04596937606267998,-0.36843505203908844,-0.7906825764094534,-0.8874691853413892,-0.5794399130660953,-0.6231424048360417,-0.26208330898820575,-0.6734705430276845,-1.0486679513643344,0.05497284260257482,1.8867536597293044,-1.5332238392330009,-1.2706147408806514,1.1836443569947204,2.4149868474547733,-0.7527669956890277,-1.105654892891611,-1.007597527803947,-0.7585937761795647,1.0716623755731134,-0.20972743057820206
140,-0.7468735368644643,-1.138120952611925,0.5701851759216885,-0.6208413786075497,0.8225920190510698,-1.1464986282966148,-0.9403813862943685,-0.4792129474182985,0.7181779337218246,-0.3100155316015388,-0.02708765814985813,-0.13166599825399203,-0.5866153820822742,-0.3318044262976968,-1.825224739118685,0.8548394054413564,0.474153288417548,0.20697027719994293,0.6734193113848119,0.5949193468206879,0.49134712668329594,0.9878197594351433,-0.951074660744323,0.333180479188363,0.7858124467125599,-0.03300415640909881,-0.03300415621693782,-0.21221702161401385,0.17077163672799603,0.298991880265981,-0.2624264170155307,0.6579228546955335,-0.39258506671615484,0.2774209161809354,-0.8767687422105569,-0.8901128639639739,-0.11766468688061786,-1.539974098099802,-0.6502413066444662,0.27652383300094385,-1.126483134555112,-1.1714639111148704,-0.6231424048360417,-1.0722870867743257,-0.6734705430276845,-1.0486679513643344,0.05497284260257482,0.20476396307139752,-0.07602762839172081,-0.9300070597587985,1.0225115938240918,0.6373481266492897,-0.003927659733101606,-0.18943966939856177,-0.16301957743753417,-0.6281681472590933,0.948010062409163,0.9285968572876411
108,3.77175524756524,2.46174209444413,0.716908497798992,1.9806599447074726,1.6612621542158548,2.440342692421849,0.5157700494703369,-0.7457356178439353,1.2509782606279032,1.9195234025638248,2.022910294110391,1.9604162564459144,1.9454568627128883,2.002743661479784,0.9995252620076269,1.1843290250395957,-1.671526520650113,0.2553432043424258,-1.5584552650806582,-1.4136043110171967,-1.6376787971296412,-1.656471602155675,2.796222499131265,-0.35461278302242305,0.5343817968474367,2.0525867194174343,2.052586720362815,-0.21221702161401385,2.1552110245063574,2.879398777263686,1.1297051397293694,-1.941532155225864,1.042059844035596,0.7817144007603836,0.31938829726442125,-0.2845395527563147,2.061748332213423,-0.09314847254806398,0.4881952459034333,1.9808794166217687,-0.17042733770022014,1.59131474644608,-0.6231424048360417,2.168528024370154,-0.6734705430276845,0.4682731103576596,1.1086189924852108,0.20476396307139752,-0.07602762839172081,2.476069751459729,-0.5708757955340997,-0.5433573080253479,2.052408929479206,1.9483958520852245,1.94247756643366,2.3424971483469794,1.9840484754023617,1.2951095381370483
1,-0.4448069606017438,0.3729326720782714,-3.3284185820298484,0.3645757893148081,-1.0669033659790836,0.47252811938773087,3.165189901321744,1.9351265621054672,-0.2693507514710125,-0.15373943808527493,-0.5195452667933812,-1.1372524963694188,-0.7942786816465093,-0.7208957742606102,2.0670559427927193,-0.5342068399860316,-0.3754783138307202,-3.7307773002533735,-0.7947691401655599,0.14337583345629495,-0.8232192155367729,0.23649074840564238,2.59453288519326,4.270436996440283,-3.594788952563119,-0.5758469402360746,-0.5758469403368957,-0.21221702161401385,-0.9161906318340427,1.6336851028510009,-0.6814174680746754,0.6179839059039404,-0.649577753652694,-0.7916419372190476,3.665359046404185,4.012538914889903,-3.010741950758387,0.04596937606267998,2.991759080697577,-1.3137650676355117,3.653795849719347,-0.2505376919278871,3.893330907526025,-0.6671851978812657,1.3646639950824133,1.2267436412186565,-3.1059656070453343,-1.4772257335865095,1.3811685824495592,0.09181598360676069,-1.6789686236832184,0.0863858265929468,-0.5863582543654895,0.21776709659835,-0.4366152514998943,-0.6326000861059032,-0.38016299441420126,-0.4787543760699072
93,0.9750501040100295,-0.33815138659946814,0.24925534528193102,0.6010759096161736,0.41391801250890686,-0.4187776814517353,0.13168694492544045,-0.8760363016362439,0.04587058398498256,0.51303856091745,0.6027999808127881,0.7005435174277391,0.6366321384445804,0.5922875251142227,-0.8953054351535464,0.3759782508167811,-0.5698855448536302,0.7394381709621579,-0.7905134527746006,-0.7469851451887995,-0.5445883060444762,-0.5895322823487379,1.794780101588994,0.9066843014162381,0.41434108009958276,0.91110171922558,0.9111017189697044,-0.21221702161401385,0.7038871365027546,0.6104202988691523,-0.41110066093974335,-0.8962728097087438,-0.28199507846162963,0.5384997335143967,0.06923456060125432,-0.17762169457535892,0.492903897033099,0.10161651550697835,-0.17434256442250928,0.4980125378249625,-0.17042733770022014,-0.38209858038317,-0.6231424048360417,-0.26208330898820575,-0.6734705430276845,0.4682731103576596,1.1086189924852108,0.20476396307139752,-0.07602762839172081,0.09181598360675917,-1.3508639832069236,-0.3914522028408802,0.7567980148887926,0.7649511884066993,0.6815583729288769,1.036974590900321,-0.7381633219614823,0.22068596094774706
61,0.8628611839777587,0.6395891940824231,-0.9857446500616817,0.6273537007607701,-0.961358861680804,0.6377268919300964,0.587982182674591,-0.5968205506527257,-1.6936717763950164,-0.2683419066638693,-0.15306518594238672,0.007035587692962742,0.7438642402040901,0.154559758655945,0.9754115424858175,-1.5654882701337962,0.006135880399434065,0.707965730516142,-0.09457265823102752,-0.1969123564768937,0.1555611588336048,-0.3264778074506068,1.9387282282460276,0.9066843014162381,0.2481600855062343,0.12699776920510059,0.12699776901369428,-0.21221702161401385,-0.44522392005447525,0.7216447340845706,-0.34352145915601034,-1.1632932102011087,-0.3822622062975993,-0.5195824037767709,0.4484942523909996,0.047855125113010336,-0.18906317376977663,2.0214428263352464,0.10243891298336706,-0.9246832428279852,0.7856284591546715,1.3281929695355141,-0.6231424048360417,0.5481204687979142,1.3646639950824133,2.364449437510152,1.6354420674265295,-1.4772257335865095,1.3811685824495592,0.4324236647286122,-1.64992639165161,-0.47959957742627607,-0.515040222369686,-0.1767144579611554,-0.10354225698919532,1.1844948410870684,-0.867729441407187,-1.7428986679035159
52,2.416032258847717,0.06183339640675998,0.5539956038732134,0.7193259697668554,0.9149878813997319,0.002693759565214975,0.12610934383982017,-0.8822410961025442,0.8840022921902337,0.7630803105434728,0.8547550363978469,0.7814527758967958,0.7827661501329086,0.8354696175910435,-0.8334800339735675,0.9734643909221253,-0.5914863483006193,0.7353079188162222,-0.8134554985646619,-0.3507841014264898,-0.5660214529284983,-0.6281136035174985,1.7874057098545149,0.9066843014162381,0.42813830839052225,1.1103565403133882,1.1103565402018876,-0.21221702161401385,1.15484288394776,0.6104202988691523,-0.41110066093974335,-1.034347461245394,-0.25766866559003354,0.11992139109778513,0.03638874433770827,-0.18741535702974016,0.6401831705398241,0.07379294578482916,-0.18543894740474187,1.0583789610297296,-0.17042733770022014,-0.38209858038317,-0.6231424048360417,-0.26208330898820575,-0.6734705430276845,0.4682731103576596,1.1086189924852108,0.20476396307139752,-0.07602762839172081,0.4324236647286122,-1.5042623737453615,-0.5530557229141061,1.232251561527476,1.1085318972165954,0.9075721906325636,1.292127641652505,-0.5023427781574904,0.8240275547774237
106,1.6669016314628053,2.350635210275734,1.5901842130822514,1.3368540616648685,1.5546515438135513,2.3581462737597567,-0.5224944589997073,-1.2347970950871607,1.05736983603249,1.5861344030624631,1.633525208206209,1.6252207570741068,1.8364546084085163,1.9054708244890555,1.198418121522105,0.9943982118893201,-1.3043128620512856,0.2720856064615156,-1.0132412444911492,-1.0209879681263379,-1.1447164187971155,-1.3436526268930629,-0.1699790882282899,-0.11898262655379832,0.8022443819687018,1.4808669888491799,1.4808669888383077,-0.21221702161401385,1.4943314824785363,2.0785828437126743,2.602931738614749,-1.2694167027044845,2.456757096232637,1.9976238457051132,-0.5686311912368102,-0.6729940448474688,0.3488263468634777,-0.17661918171450958,-0.5548647544264278,1.4555820383474702,0.06858661151350251,2.4464605214054225,-0.6231424048360417,2.168528024370154,1.3646639950824133,0.8475083757881585,0.5817959175438935,0.20476396307139752,-0.07602762839172081,2.1354620703378773,-0.18639142645840165,-0.6534460332679585,1.4105466415169825,1.4902882403386999,1.6213000360126297,1.7942029995842221,0.08980064319399034,1.0404974041235393
17,-0.5700569253152991,0.5729250635813857,-1.130095298868079,0.403992476031702,-1.192348517552461,0.557017868427037,0.4319280246407465,-0.2971837090684331,-1.7359974276593815,-0.14332103185085793,-0.25613770868172947,0.053269449675281,0.8165324097403391,0.2518325956466734,1.6348220530183208,-1.514098647134468,-0.07306706557286147,0.7086268482515483,-0.1636454842656236,-0.5042446577467786,0.07697295359218835,-0.350051096442863,0.21754519741859066,0.7941576805590271,0.3668785746214454,-0.19539519551169354,-0.19539519585441853,-0.21221702161401385,-0.6601448283406346,-0.10141608650952497,-0.39758482058299677,-1.0891208767310072,-0.3564973620562045,-0.6903571229616217,0.3460153056487358,-0.029158675096442432,-0.8454164578758306,1.6875599896694604,0.2552758861348721,-1.165367635403419,0.06858661151350251,1.1308516368525887,-0.6231424048360417,0.5481204687979142,1.3646639950824133,0.8475083757881585,0.5817959175438935,0.20476396307139752,-0.07602762839172081,0.4324236647286122,-1.5687154790136129,2.0179093691599403,-0.6933353023591923,-0.062187555024526955,-0.31766061060321654,0.6874845561231354,-1.3596506002985547,-1.7250659114356435
39,-0.9412550055823825,-0.715914792772017,-0.19112947367973201,-0.042729973426434274,-0.9755736097344435,-0.7379570809678111,1.414992083217678,1.6642110893602087,-0.3296962344617905,-0.4141995939457147,-0.6226177895327232,-0.9754339794313046,-0.8185014048252583,-0.7208957742606102,-0.34739821413918726,-0.534788335012898,-0.16667054717648522,-1.3433313370945101,0.132759988554495,-0.14998405419592403,-0.1445028975427156,-0.2723517377885,1.010144821040411,-1.4031963596265646,-1.5038981311765895,-0.8550944260165493,-0.8550944256126843,-0.21221702161401385,-0.8716893084488586,0.25450210617981367,-0.0867204923778249,0.4787681415446728,-0.6332473269249789,-0.7096962946159523,1.8460061025607903,1.6651026386963779,0.46088666366207265,-0.4270313092138503,1.8230063723793521,-0.41415177820862226,1.0246424083683947,-1.1056834668872288,1.1834469201087854,-0.7482055756598778,-0.6734705430276845,0.08903784492716119,-1.5254963822213798,0.20476396307139752,-0.07602762839172081,-0.5893993786369454,-0.1865998054026757,-0.6040854133599195,-0.6220172703633887,-0.583921223958069,-0.5198835001275673,-0.8174752494300672,-0.30303296853128747,-0.46855007653551406
68,1.191930436326566,-0.07149486459531568,-1.0659394549541241,0.6799092830499615,-1.0146641668819556,-0.15800863900132744,0.9576465950513415,-0.3472986788872138,-1.6375169519452644,-0.2995971253671218,-0.17597019099557418,-0.06231520528051506,0.6954187938465912,-0.18589517081160423,0.15228156783155164,-1.4419205769246617,0.12134016545004692,0.6857165759591894,-0.32871227300044664,-0.27064631749487905,0.14127239424425622,-0.37031881230200253,1.8759721545856103,0.9066843014162381,0.19813804045627534,0.07367386048589099,0.07367386003224549,-0.21221702161401385,-0.4929441049692908,0.009808348705893366,-0.9517342752096074,-1.0446174766489462,-0.3733777772488425,-0.5587524209410507,0.7230852763542445,0.18318573357355214,0.17273156332283002,2.049266396057394,-0.051738000754671574,-0.9785788276684968,0.7856284591546715,0.4072667503485303,-0.6231424048360417,0.5481204687979142,-0.6734705430276845,2.364449437510152,1.6354420674265295,-1.4772257335865095,1.3811685824495592,0.09181598360675917,-1.513285808482917,-0.21515745367008846,-0.5506992383675869,-0.22761530371077004,-0.04406493654085646,1.2579383991199549,-0.7610121189591688,-1.614106537857772
77,-0.12530051375745213,1.3062304990928038,1.0929764227491063,1.1003539413635013,1.5297757347196803,1.2439192891169522,-0.9805104460199536,-1.4740263928434099,0.9417076603001652,1.3256742472020233,1.3128551374615895,1.2206744647288206,1.3156660600654004,1.1759245470585928,-0.0816033809138234,0.8093374195890517,-0.6346879551945991,0.7470241502358779,-0.8734830735709173,-0.6163127587020606,-0.6088877466965441,-0.8472314454285927,0.017920413166239206,0.11576612035197627,0.6501803967664549,1.4613739228078866,1.4613739227625113,-0.21221702161401385,1.4765039416990398,1.1220527008600767,2.5353525368310157,-1.050323040762031,2.4365132900429702,2.0186019302115055,-1.0183999019389673,-0.5728315879276601,0.6369814472027203,0.2407343641177223,-0.6455201097341012,1.4260502110376017,-0.648455236127666,1.7228756349013634,-0.6231424048360417,2.168528024370154,-0.6734705430276845,-0.29019742050333724,2.162265142367847,0.20476396307139752,-0.07602762839172081,1.4542467080941712,0.7922868346926831,-0.9875245829466088,1.3392286095211805,0.6631494969074718,1.2644361133225968,1.7042979544060324,0.7704259843486045,0.8507766894792321
